cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31
6709,14276.9,0.002008,0.000684958,2,0.569194,-2.59957,1.6875,0.569194,0,0,0.8,0.528543,4,0.568788,-2.62549,0.569194,-2.59957,-0.000406347,-0.0259199,-12,0.354026,0.528543,0.000587783,0.0107326,0.565765,-2.64927,0.00039195,-0.0894947,0.566353,0.563541,-2.62115,-2.63854,0.393507,-2.66594,-0.172846,-0.0273998,4.78922,0.528543,-11.646,0.568788,-2.62549,0,0,0,0
6710,14276.9,0.00201864,0.000696777,2,0.564608,-2.5756,2.90625,0.564608,0,0,0.8,0.408543,4,0.56349,-2.62109,0.564608,-2.5756,-0.00111813,-0.0454888,-12,0.0779584,0.408543,0.000649074,0.0102375,0.561095,-2.62896,0.000451785,-0.0915693,0.561744,0.558254,-2.61505,-2.61872,0.388209,-2.66154,-0.173535,-0.0428193,4.27186,0.408543,-11.922,0.56349,-2.62109,0,0,0,0
6711,14276.9,0.00201621,0.000724306,2,0.559815,-2.55147,1.59375,0.559815,0,0,0.8,0.288543,4,0.558212,-2.61499,0.559815,-2.55147,-0.00160233,-0.063518,-12,-0.164389,0.288543,0.000682585,0.0105086,0.556523,-2.61018,0.000483823,-0.0928765,0.557206,0.55299,-2.60726,-2.59967,0.382931,-2.65544,-0.174275,-0.0557686,3.75682,0.288543,-12.1644,0.558212,-2.61499,0,0,0,0
6712,14276.9,0.00201026,0.000693094,2,0.555149,-2.5338,2.4375,0.555149,0,0,0.8,0.168543,4,0.552964,-2.60721,0.555149,-2.5338,-0.00218468,-0.0734129,-12,-0.377162,0.168543,0.000667348,0.0112792,0.552022,-2.59216,0.000467123,-0.0936566,0.552689,0.547759,-2.59783,-2.58088,0.377683,-2.64766,-0.175006,-0.0667847,3.24276,0.168543,-12.3772,0.552964,-2.60721,0,0,0,0
6713,14276.9,0.00200965,0.000815757,2,0.550818,-2.51511,1.6875,0.550818,0,0,0.8,0.0485425,4,0.547734,-2.59778,0.550818,-2.51511,-0.00308458,-0.0826772,-12,-0.552842,0.0485425,0.000641119,0.0115243,0.54754,-2.57439,0.00043946,-0.0949143,0.548181,0.542549,-2.58682,-2.56287,0.372453,-2.63823,-0.175729,-0.0753656,2.73203,0.0485425,-12.5528,0.547734,-2.59778,0,0,0,0
6714,14276.9,0.00200783,0.000769608,2,0.546264,-2.4984,1.40625,0.546264,0,0,0.8,-0.0714575,4,0.542529,-2.58677,0.546264,-2.4984,-0.00373565,-0.0883772,-12,-0.693774,-0.0714575,0.00065017,0.0117323,0.543067,-2.5574,0.000447133,-0.0961352,0.543717,0.537367,-2.57431,-2.54567,0.367248,-2.62722,-0.176469,-0.0815526,2.22425,-0.0714575,-12.6938,0.542529,-2.58677,0,0,0,0
6715,14276.9,0.00201022,0.000776531,2,0.537348,-2.46824,1.875,0.537348,0,0,0.8,-0.191457,4,0.537341,-2.57424,0.537348,-2.46824,-7.53978e-06,-0.106004,-12,-0.797894,-0.191457,0.000643528,0.0117754,0.538634,-2.54122,0.000439193,-0.0974249,0.539278,0.532206,-2.5604,-2.52945,0.36206,-2.61469,-0.177218,-0.0852472,1.72034,-0.191457,-12.7979,0.537341,-2.57424,0,0,0,0
6716,14276.9,0.00201391,0.000748764,2,0.533098,-2.45234,1.21875,0.533098,0,0,0.8,-0.311457,4,0.53217,-2.56029,0.533098,-2.45234,-0.000927651,-0.107952,-1.83578,-0.856273,-0.311457,8.05388e-05,0.0135385,0.534226,-2.52601,4.58379e-05,-0.0114595,0.534306,0.527064,-2.54519,-2.51247,0.505355,-2.56648,-0.0289511,-0.0540152,1.22169,-0.311457,-2.69205,0.53217,-2.56029,0,0,0,0
6717,14276.9,0.00201712,0.000785744,2,0.528592,-2.43754,1.6875,0.528592,0,0,0.8,-0.191457,4,0.527021,-2.54506,0.528592,-2.43754,-0.00157091,-0.10752,2.00571,-0.879831,-0.191457,-0.000110823,0.0142848,0.529286,-2.51002,-8.20206e-05,0.0205051,0.529176,0.521947,-2.52886,-2.49574,0.556318,-2.5383,0.0271421,-0.042557,1.7352,-0.191457,1.12588,0.527021,-2.54506,0,0,0,0
6718,14276.9,0.00201942,0.000685164,2,0.524086,-2.4238,1.125,0.524086,0,0,0.8,-0.0714575,4,0.521897,-2.5287,0.524086,-2.4238,-0.00218827,-0.104893,2.43205,-0.903422,-0.0714575,-0.000128401,0.0144177,0.524191,-2.49227,-9.33321e-05,0.023333,0.524063,0.516857,-2.51159,-2.47785,0.557422,-2.5205,0.033359,-0.042647,2.24379,-0.0714575,1.52863,0.521897,-2.5287,0,0,0,0
6719,14276.9,0.00202209,0.000793667,2,0.519883,-2.40909,1.40625,0.519883,0,0,0.8,0.0485425,4,0.516801,-2.51139,0.519883,-2.40909,-0.00308223,-0.102299,1.20628,-0.926413,0.0485425,-6.13372e-05,0.0139649,0.519116,-2.47336,-4.75776e-05,0.0118944,0.519055,0.511796,-2.49359,-2.4594,0.534421,-2.50733,0.0153661,-0.0479288,2.74861,0.0485425,0.279864,0.516801,-2.51139,0,0,0,0
6720,14276.9,0.00201878,0.00065123,2,0.515457,-2.39428,0.9375,0.515457,0,0,0.8,-0.0714575,4,0.51175,-2.49342,0.515457,-2.39428,-0.00370692,-0.0991384,-1.35529,-0.952394,-0.0714575,7.28995e-05,0.0132705,0.514147,-2.4539,4.31196e-05,-0.0107799,0.51422,0.506781,-2.47516,-2.44063,0.491954,-2.49799,-0.022266,-0.0573595,2.24122,-0.0714575,-2.30768,0.51175,-2.49342,0,0,0,0
6721,14276.9,0.00201173,0.00086264,2,0.510951,-2.38297,1.40625,0.510951,0,0,0.8,-0.191457,4,0.506753,-2.47505,0.510951,-2.38297,-0.00419777,-0.0920834,-3.61252,-0.951016,-0.191457,0.000191108,0.0124287,0.509347,-2.43615,0.000123151,-0.0307878,0.509538,0.501821,-2.45658,-2.42372,0.453986,-2.48723,-0.0555526,-0.0635079,1.73941,-0.191457,-4.56354,0.506753,-2.47505,0,0,0,0
6722,14276.9,0.00201,0.000786927,2,0.506844,-2.37169,1.40625,0.506844,0,0,0.8,-0.311457,4,0.501797,-2.45649,0.506844,-2.37169,-0.00504743,-0.0848044,-5.13725,-0.91966,-0.311457,0.000272097,0.0113084,0.504698,-2.42024,0.000178549,-0.0446373,0.50497,0.496902,-2.43811,-2.40893,0.426758,-2.47381,-0.0782117,-0.0648763,1.24495,-0.311457,-6.05691,0.501797,-2.45649,0,0,0,0
6723,14276.9,0.00200976,0.000858807,2,0.502626,-2.36356,1.59375,0.502626,0,0,0.8,-0.431457,4,0.496879,-2.43802,0.502626,-2.36356,-0.00574716,-0.0744625,-7.04382,-0.865512,-0.431457,0.000370316,0.0103098,0.500157,-2.40644,0.000245064,-0.061266,0.500528,0.492021,-2.42003,-2.39613,0.393991,-2.46176,-0.106536,-0.0656321,0.757028,-0.431457,-7.90933,0.496879,-2.43802,0,0,0,0
6724,14276.9,0.00200917,0.000773563,2,0.4982,-2.35481,1.40625,0.4982,0,0,0.8,-0.551457,4,0.491998,-2.41995,0.4982,-2.35481,-0.00620131,-0.0651346,-8.55846,-0.790542,-0.551457,0.00044744,0.0092266,0.495738,-2.39462,0.000297403,-0.0743509,0.496186,0.487176,-2.40268,-2.38539,0.366987,-2.4488,-0.129199,-0.0634064,0.276336,-0.551457,-9.349,0.491998,-2.41995,0,0,0,0
6725,14276.9,0.00201017,0.000902183,2,0.494077,-2.34539,0.65625,0.494077,0,0,0.8,-0.671457,4,0.487151,-2.4026,0.494077,-2.34539,-0.00692606,-0.057203,-9.15852,-0.701021,-0.671457,0.000475465,0.00843542,0.491416,-2.38484,0.00031638,-0.0790949,0.491892,0.482362,-2.38641,-2.3764,0.353375,-2.43347,-0.138517,-0.0570639,-0.197585,-0.671457,-9.85954,0.487151,-2.4026,0,0,0,0
6726,14276.9,0.00201097,0.000821872,2,0.489731,-2.33588,1.40625,0.489731,0,0,0.8,-0.791457,4,0.482336,-2.38633,0.489731,-2.33588,-0.00739485,-0.0504494,-9.98063,-0.609663,-0.791457,0.000510927,0.00809402,0.487138,-2.3768,0.000339457,-0.0848642,0.487649,0.477578,-2.3716,-2.3687,0.336552,-2.41997,-0.151097,-0.0512643,-0.666753,-0.791457,-10.5903,0.482336,-2.38633,0,0,0,0
6727,14276.9,0.00201708,0.000933433,2,0.485097,-2.32892,0.75,0.485097,0,0,0.8,-0.911457,4,0.477538,-2.37149,0.485097,-2.32892,-0.0075593,-0.0425641,-10.2682,-0.526666,-0.911457,0.00051571,0.00815046,0.482909,-2.37004,0.000341272,-0.0853181,0.483424,0.472808,-2.35864,-2.36189,0.327553,-2.4061,-0.155872,-0.0442132,-1.13235,-0.911457,-10.7948,0.477538,-2.37149,0,0,0,0
6728,14276.9,0.00201701,0.000839956,2,0.48099,-2.32145,0.46875,0.48099,0,0,0.8,-1.03146,4,0.472768,-2.35855,0.48099,-2.32145,-0.00822238,-0.0371012,-9.53687,-0.454572,-1.03146,0.00046691,0.00819557,0.478696,-2.36415,0.000307088,-0.0767721,0.479163,0.468062,-2.34802,-2.35596,0.333465,-2.3907,-0.145698,-0.0347393,-1.59349,-1.03146,-9.99144,0.472768,-2.35855,0,0,0,0
6729,14277,0.0020172,0.000905456,2,0.476628,-2.31657,0.75,0.476628,0,0,0.8,-1.15146,4,0.468021,-2.34794,0.476628,-2.31657,-0.00860654,-0.0313686,-9.73461,-0.405682,-1.15146,0.000461861,0.00841137,0.474445,-2.35914,0.000301536,-0.0753839,0.474907,0.463334,-2.34018,-2.35073,0.325831,-2.38076,-0.149076,-0.0300231,-2.05159,-1.15146,-10.1403,0.468021,-2.34794,0,0,0,0
6730,14277,0.00201797,0.000895496,2,0.468159,-2.30526,0.09375,0.468159,0,0,0.8,-1.27146,4,0.463292,-2.34013,0.468159,-2.30526,-0.00486713,-0.0348734,-9.75875,-0.384375,-1.27146,0.000446105,0.00847553,0.470197,-2.35484,0.00028872,-0.0721801,0.470643,0.458617,-2.33562,-2.34636,0.320748,-2.37303,-0.149895,-0.0266652,-2.50585,-1.27146,-10.1431,0.463292,-2.34013,0,0,0,0
6731,14277,0.00201699,0.000949465,2,0.463829,-2.30002,0.28125,0.463829,0,0,0.8,-1.15146,4,0.458577,-2.33561,0.463829,-2.30002,-0.00525198,-0.0355873,12,-0.377113,-1.15146,-8.74362e-05,0.00937563,0.46594,-2.35137,-0.00126338,0.114809,0.465853,0.455295,-2.33423,-2.342,0.633858,-2.29516,0.168005,0.0468378,-1.94305,-1.15146,11.6229,0.458577,-2.33561,0,0,0,0
6732,14277,0.00201803,0.000981334,2,0.459403,-2.29816,0.28125,0.459403,0,0,0.8,-1.03146,4,0.453866,-2.33375,0.459403,-2.29816,-0.00553706,-0.0355929,4.60864,-0.421956,-1.03146,-0.000296719,0.00993477,0.461161,-2.34588,-0.000209042,0.0522606,0.460864,0.4492,-2.33124,-2.33595,0.521183,-2.31822,0.0603185,0.0177323,-1.38394,-1.03146,4.18669,0.453866,-2.33375,0,0,0,0
6733,14277,0.0020143,0.00102512,2,0.45504,-2.29399,0.1875,0.45504,0,0,0.8,-0.911457,4,0.449167,-2.33121,0.45504,-2.29399,-0.0058735,-0.037222,5.59748,-0.467528,-0.911457,-0.000331072,0.00969119,0.456187,-2.33872,-0.000229593,0.0573982,0.455856,0.44451,-2.32564,-2.32902,0.530928,-2.31234,0.075072,0.0166849,-0.827995,-0.911457,5.12995,0.449167,-2.33121,0,0,0,0
6734,14277,0.00201757,0.000891853,2,0.450694,-2.29158,0,0.450694,0,0,0.8,-0.791457,4,0.444469,-2.32557,0.450694,-2.29158,-0.00622508,-0.0339883,4.65273,-0.48153,-0.791457,-0.000267468,0.00922547,0.451195,-2.33068,-0.000184621,0.0461553,0.450927,0.439826,-2.31706,-2.32145,0.51243,-2.30989,0.0615033,0.011566,-0.275852,-0.791457,4.1712,0.444469,-2.32557,0,0,0,0
6735,14277,0.00201745,0.000943432,2,0.446332,-2.29039,-0.28125,0.446332,0,0,0.8,-0.671457,4,0.439785,-2.31697,0.446332,-2.29039,-0.00654664,-0.0265789,2.91626,-0.461399,-0.671457,-0.000162848,0.00834659,0.446283,-2.32201,-0.000111852,0.0279629,0.44612,0.435162,-2.30565,-2.31366,0.482382,-2.30714,0.0362621,0.0065216,0.273554,-0.671457,2.45486,0.439785,-2.31697,0,0,0,0
6736,14277,0.0020181,0.0010072,2,0.441938,-2.29067,0.46875,0.441938,0,0,0.8,-0.551457,4,0.435121,-2.30554,0.441938,-2.29067,-0.00681692,-0.014868,1.13241,-0.403282,-0.551457,-5.49619e-05,0.0070821,0.441494,-2.31311,-3.65017e-05,0.00912543,0.441439,0.430523,-2.29158,-2.30603,0.451662,-2.30172,0.0102226,0.00431072,0.821791,-0.551457,0.729129,0.435121,-2.30554,0,0,0,0
6737,14277,0.0020229,0.00109727,2,0.437639,-2.2889,0.28125,0.437639,0,0,0.8,-0.582544,4,0.43047,-2.2914,0.437639,-2.2889,-0.00716901,-0.00249955,-0.279703,-0.302841,-0.582544,3.4854e-05,0.00546125,0.43683,-2.30439,2.71552e-05,-0.0067888,0.436865,0.425904,-2.27499,-2.29893,0.426385,-2.29235,-0.0104803,0.00657844,0.735833,-0.582544,-0.582544,0.43047,-2.2914,0,0,0,0
6738,14277,0.00201212,0.00103983,2,0.433533,-2.28784,0.65625,0.433533,0,0,0.8,-0.702544,4,0.425877,-2.27489,0.433533,-2.28784,-0.0076559,0.0129548,-1.51469,-0.144234,-0.702544,0.000114207,0.00398322,0.43227,-2.29745,8.34984e-05,-0.0208746,0.432384,0.421345,-2.25623,-2.29347,0.403752,-2.27999,-0.0286322,0.0134781,0.281857,-0.702544,-1.65892,0.425877,-2.27489,0,0,0,0
6739,14277,0.00200989,0.00109455,2,0.429123,-2.28865,0.375,0.429123,0,0,0.8,-0.822544,4,0.421323,-2.25614,0.429123,-2.28865,-0.00779928,0.0325171,-2.92545,0.0772113,-0.822544,0.000200649,0.00269524,0.427799,-2.29291,0.00014416,-0.03604,0.427999,0.416831,-2.23547,-2.29021,0.378592,-2.266,-0.0494072,0.0242155,-0.164305,-0.822544,-2.84824,0.421323,-2.25614,0,0,0,0
6740,14277,0.00201064,0.00105531,2,0.424888,-2.28584,0.75,0.424888,0,0,0.8,-0.942544,4,0.416808,-2.23535,0.424888,-2.28584,-0.00808051,0.0504869,-3.44976,0.359367,-0.942544,0.000240739,0.00154255,0.423418,-2.29054,0.000173575,-0.0433937,0.423659,0.412359,-2.21291,-2.289,0.366418,-2.24698,-0.0572411,0.0420183,-0.602466,-0.942544,-3.09039,0.416808,-2.23535,0,0,0,0
6741,14277,0.00201843,0.00107393,2,0.420622,-2.2834,0.1875,0.420622,0,0,0.8,-1.06254,4,0.412318,-2.2127,0.420622,-2.2834,-0.00830406,0.0707005,-3.92462,0.68786,-1.06254,0.000274023,0.00116625,0.419079,-2.2902,0.00019724,-0.04931,0.419353,0.407916,-2.18875,-2.28904,0.354992,-2.22592,-0.0643607,0.0631125,-1.03578,-1.06254,-3.23676,0.412318,-2.2127,0,0,0,0
6742,14277,0.00201788,0.00112305,2,0.416244,-2.28214,-0.9375,0.416244,0,0,0.8,-1.18254,4,0.407877,-2.18853,0.416244,-2.28214,-0.00836666,0.0936105,-4.23523,1.05206,-1.18254,0.000295665,0.00128826,0.41477,-2.29111,0.000212283,-0.0530707,0.415066,0.403525,-2.16337,-2.28982,0.346014,-2.20281,-0.069052,0.0870144,-1.46616,-1.18254,-3.18317,0.407877,-2.18853,0,0,0,0
6743,14277,0.00201885,0.00117244,2,0.411993,-2.27653,0,0.411993,0,0,0.8,-1.30254,4,0.403484,-2.16313,0.411993,-2.27653,-0.00850917,0.113401,-4.14871,1.44638,-1.30254,0.000295026,0.00160412,0.41048,-2.29275,0.000212004,-0.0530009,0.410775,0.399184,-2.13706,-2.29115,0.342885,-2.17711,-0.0678906,0.114038,-1.89405,-1.30254,-2.70233,0.403484,-2.16313,0,0,0,0
6744,14277,0.00201831,0.00114289,2,0.407791,-2.2694,0.1875,0.407791,0,0,0.8,-1.42254,4,0.399145,-2.13682,0.407791,-2.2694,-0.00864604,0.132582,-4.25604,1.85517,-1.42254,0.000299716,0.00262965,0.406186,-2.29494,0.000214106,-0.0535265,0.406485,0.394898,-2.11018,-2.29231,0.336978,-2.15117,-0.0695076,0.141141,-2.32253,-1.42254,-2.40087,0.399145,-2.13682,0,0,0,0
6745,14277,0.00201698,0.00117753,2,0.403428,-2.26735,0,0.403428,0,0,0.8,-1.54254,4,0.394862,-2.10995,0.403428,-2.26735,-0.00856661,0.157392,-4.61006,2.26501,-1.54254,0.000313023,0.00417798,0.401891,-2.29695,0.000221018,-0.0552546,0.402204,0.390669,-2.0831,-2.29277,0.327524,-2.12549,-0.0746806,0.16728,-2.75394,-1.54254,-2.34504,0.394862,-2.10995,0,0,0,0
6746,14277,0.00201681,0.0011085,2,0.399114,-2.26414,-0.5625,0.399114,0,0,0.8,-1.66254,4,0.390634,-2.08287,0.399114,-2.26414,-0.00848032,0.181264,-4.63057,2.67866,-1.66254,0.000309501,0.00526746,0.397608,-2.29828,0.000217071,-0.0542677,0.397917,0.386495,-2.05618,-2.29301,0.322996,-2.09848,-0.0749212,0.194531,-3.18606,-1.66254,-1.95191,0.390634,-2.08287,0,0,0,0
6747,14277,0.00201711,0.00123207,2,0.395199,-2.25554,0,0.395199,0,0,0.8,-1.55634,4,0.38646,-2.05595,0.395199,-2.25554,-0.00873957,0.199585,-4.64862,3.09228,-1.55634,0.000304335,0.00624327,0.393319,-2.29939,0.000211912,-0.0529781,0.393623,0.382374,-2.0298,-2.29314,0.318558,-2.07162,-0.0750645,0.221523,-2.66797,-1.55634,-1.55634,0.38646,-2.05595,0,0,0,0
6748,14277,0.00201769,0.00113444,2,0.38665,-2.2486,-1.21875,0.38665,0,0,0.8,-1.67634,4,0.382338,-2.02958,0.38665,-2.2486,-0.00431244,0.219025,-5.7485,3.45878,-1.67634,0.000349199,0.00782261,0.389026,-2.29848,0.000239022,-0.0597555,0.389375,0.378304,-2.0044,-2.29066,0.298371,-2.04895,-0.091004,0.241702,-3.11195,-1.67634,-2.28973,0.382338,-2.02958,0,0,0,0
6749,14277,0.00201875,0.00125874,2,0.382832,-2.23828,-0.375,0.382832,0,0,0.8,-1.55634,4,0.378267,-2.00417,0.382832,-2.23828,-0.00456483,0.234105,4.23361,3.84043,-1.55634,-0.000165991,0.0091681,0.384781,-2.29688,-0.000107221,0.0268053,0.384615,0.374282,-1.98041,-2.28771,0.440106,-1.9899,0.0554905,0.297811,-2.54079,-1.55634,8.07405,0.378267,-2.00417,0,0,0,0
6750,14277,0.00200911,0.00117711,2,0.378725,-2.22985,-0.1875,0.378725,0,0,0.8,-1.43634,4,0.374265,-1.98031,0.378725,-2.22985,-0.00445988,0.249546,6.70874,4.17104,-1.43634,-0.000305988,0.0107634,0.38003,-2.29279,-0.00020397,0.0509925,0.379724,0.370327,-1.9584,-2.28203,0.472258,-1.95769,0.092534,0.324338,-1.97878,-1.43634,10.8798,0.374265,-1.98031,0,0,0,0
6751,14277,0.00201828,0.00131703,2,0.374522,-2.22373,-0.1875,0.374522,0,0,0.8,-1.31634,4,0.37029,-1.95821,0.374522,-2.22373,-0.00423219,0.265521,5.83547,4.44022,-1.31634,-0.000277865,0.0119039,0.375152,-2.28599,-0.000188362,0.0470906,0.374874,0.366394,-1.93865,-2.27408,0.455527,-1.93854,0.0806534,0.335548,-1.42682,-1.31634,10.2757,0.37029,-1.95821,0,0,0,0
6752,14277,0.00201736,0.00120991,2,0.370448,-2.21528,0,0.370448,0,0,0.8,-1.19634,4,0.36636,-1.93849,0.370448,-2.21528,-0.00408756,0.276788,3.64762,4.6475,-1.19634,-0.000182881,0.0122465,0.37032,-2.27694,-0.000127452,0.0318629,0.370137,0.3625,-1.92178,-2.26469,0.41964,-1.9262,0.0495028,0.338495,-0.882676,-1.19634,8.29511,0.36636,-1.93849,0,0,0,0
6753,14277,0.0020169,0.00131184,2,0.366757,-2.20188,0.1875,0.366757,0,0,0.8,-1.07634,4,0.362468,-1.92165,0.366757,-2.20188,-0.00428862,0.280222,0.728668,4.7871,-1.07634,-5.26232e-05,0.0122998,0.365604,-2.26646,-4.29905e-05,0.0107476,0.365552,0.358639,-1.90832,-2.25416,0.373111,-1.9192,0.00755975,0.334959,-0.345727,-1.07634,5.51576,0.362468,-1.92165,0,0,0,0
6754,14277,0.00201706,0.00123032,2,0.362522,-2.19791,0,0.362522,0,0,0.8,-0.95634,4,0.358606,-1.90822,0.362522,-2.19791,-0.00391653,0.289695,-3.19942,4.84275,-0.95634,0.000124302,0.0126849,0.361042,-2.25485,7.17744e-05,-0.0179436,0.361166,0.354799,-1.89879,-2.24216,0.311873,-1.919,-0.0492938,0.323162,0.181856,-0.95634,1.64333,0.358606,-1.90822,0,0,0,0
6755,14277,0.00201806,0.00135203,2,0.358304,-2.19581,-0.75,0.358304,0,0,0.8,-0.884208,4,0.354765,-1.89873,0.358304,-2.19581,-0.0035385,0.297077,-5.71247,4.82826,-0.884208,0.000231638,0.0118739,0.356683,-2.2418,0.000141362,-0.0353404,0.356914,0.350974,-1.89379,-2.22993,0.271325,-1.91798,-0.0855897,0.311942,0.505161,-0.884208,-0.884208,0.354765,-1.89873,0,0,0,0
6756,14277,0.00201853,0.00124651,2,0.354245,-2.18905,-0.09375,0.354245,0,0,0.8,-0.764208,4,0.350939,-1.89376,0.354245,-2.18905,-0.00330648,0.295285,12,4.75675,-0.764208,0.000289494,0.010202,0.352457,-2.22892,-0.00141332,0.115595,0.352746,0.349067,-1.8925,-2.21871,0.52622,-1.85332,0.173474,0.365398,1.0326,-0.764208,16.7567,0.350939,-1.89376,0,0,0,0
6757,14277,0.00201756,0.00139607,2,0.349963,-2.18916,0.09375,0.349963,0,0,0.8,-0.884208,4,0.34712,-1.89135,0.349963,-2.18916,-0.00284249,0.297812,-7.56292,4.64829,-0.884208,0.000332132,0.00880899,0.348313,-2.21665,0.000213131,-0.0532828,0.348645,0.343341,-1.88688,-2.20784,0.236651,-1.91684,-0.111994,0.291,0.552028,-0.884208,-2.91463,0.34712,-1.89135,0,0,0,0
6758,14277,0.00201734,0.00128901,2,0.345696,-2.19256,0.84375,0.345696,0,0,0.8,-1.00421,4,0.343309,-1.88683,0.345696,-2.19256,-0.00238772,0.305731,-6.96367,4.61607,-1.00421,0.000330802,0.00673957,0.344231,-2.20673,0.00021779,-0.0544474,0.344562,0.339543,-1.87814,-2.2,0.241592,-1.9103,-0.10297,0.289697,0.0839801,-1.00421,-2.3476,0.343309,-1.88683,0,0,0,0
6759,14277,0.00201734,0.00141346,2,0.341654,-2.19094,0,0.341654,0,0,0.8,-1.12421,4,0.33951,-1.87805,0.341654,-2.19094,-0.00214328,0.312897,-5.9152,4.69986,-1.12421,0.000307172,0.00429961,0.340163,-2.19983,0.000207894,-0.0519735,0.34047,0.335766,-1.86541,-2.19553,0.253109,-1.89799,-0.0873611,0.297542,-0.369615,-1.12421,-1.21534,0.33951,-1.87805,0,0,0,0
6760,14277,0.00201708,0.0013903,2,0.337116,-2.18841,0,0.337116,0,0,0.8,-1.00421,4,0.335734,-1.86529,0.337116,-2.18841,-0.00138141,0.323129,-5.31731,4.882,-1.00421,0.000301583,0.00272273,0.336077,-2.19627,0.000208681,-0.0521702,0.336379,0.332019,-1.84898,-2.19354,0.258066,-1.88321,-0.0783131,0.310336,0.195705,-1.00421,-0.435312,0.335734,-1.86529,0,0,0,0
6761,14277,0.00200906,0.00149556,2,0.332913,-2.18991,-0.09375,0.332913,0,0,0.8,-0.884208,4,0.332003,-1.8489,0.332913,-2.18991,-0.000909749,0.341005,-3.76197,5.11861,-0.884208,0.000242903,0.00200268,0.331992,-2.19315,0.00017272,-0.04318,0.332235,0.328325,-1.82925,-2.19115,0.277053,-1.86159,-0.055182,0.329565,0.760291,-0.884208,1.35664,0.332003,-1.8489,0,0,0,0
6762,14277,0.00200976,0.00142994,2,0.328839,-2.18977,0.1875,0.328839,0,0,0.8,-0.764208,4,0.328307,-1.82915,0.328839,-2.18977,-0.000531642,0.360621,-2.65975,5.40576,-0.764208,0.000206181,0.00115638,0.327856,-2.18963,0.000151355,-0.0378386,0.328062,0.324671,-1.80646,-2.18847,0.289457,-1.83812,-0.0386056,0.350358,1.3243,-0.764208,2.74601,0.328307,-1.82915,0,0,0,0
6763,14277,0.00200883,0.00149887,2,0.324924,-2.18645,0,0.324924,0,0,0.8,-0.644208,4,0.324655,-1.80636,0.324924,-2.18645,-0.000268815,0.380094,-2.20395,5.73544,-0.644208,0.000200126,0.000416046,0.323691,-2.18582,0.000150068,-0.037517,0.323891,0.321067,-1.78097,-2.18541,0.292462,-1.81379,-0.0314284,0.371623,1.88675,-0.644208,3.53149,0.324655,-1.80636,0,0,0,0
6764,14277,0.00200934,0.00140458,2,0.320929,-2.18467,-0.28125,0.320929,0,0,0.8,-0.524208,4,0.321051,-1.78085,0.320929,-2.18467,0.000121534,0.403829,-2.5079,6.09479,-0.524208,0.000229181,7.77068e-05,0.319528,-2.18164,0.000171419,-0.0428548,0.319757,0.317516,-1.7531,-2.18156,0.284418,-1.7893,-0.0353384,0.392259,2.44535,-0.524208,3.58689,0.321051,-1.78085,0,0,0,0
6765,14277,0.00200992,0.00149556,2,0.316854,-2.18082,0.1875,0.316854,0,0,0.8,-0.404208,4,0.317499,-1.75296,0.316854,-2.18082,0.000644433,0.427863,-2.89548,6.48008,-0.404208,0.000261128,-0.000350686,0.315403,-2.17667,0.000194574,-0.0486435,0.315664,0.314022,-1.72323,-2.17702,0.275205,-1.76272,-0.0404592,0.414297,3.00044,-0.404208,3.58461,0.317499,-1.75296,0,0,0,0
6766,14277,0.00200887,0.00140819,2,0.313035,-2.17386,-0.09375,0.313035,0,0,0.8,-0.284208,4,0.314007,-1.72309,0.313035,-2.17386,0.000971632,0.450764,-3.05548,6.88497,-0.284208,0.000279298,-0.000651106,0.311322,-2.17102,0.000208118,-0.0520295,0.311602,0.310592,-1.69175,-2.17167,0.269376,-1.73339,-0.0422254,0.438276,3.55172,-0.284208,3.82948,0.314007,-1.72309,0,0,0,0
6767,14277,0.00201083,0.00139376,2,0.304966,-2.15686,0.28125,0.304966,0,0,0.8,-0.164208,4,0.310574,-1.69158,0.304966,-2.15686,0.00560755,0.465285,-3.70477,7.29762,-0.164208,0.000318852,-0.000599155,0.307273,-2.16456,0.000235183,-0.0587957,0.307591,0.307223,-1.65902,-2.16516,0.256459,-1.70407,-0.0511325,0.461098,4.09734,-0.164208,3.59286,0.310574,-1.69158,0,0,0,0
6768,14277,0.002018,0.00140172,2,0.301499,-2.13963,0.65625,0.301499,0,0,0.8,-0.0442076,4,0.307192,-1.65872,0.301499,-2.13963,0.00569381,0.480911,5.9603,7.72811,-0.0442076,-0.000168758,0.000738005,0.303278,-2.15697,-9.11834e-05,0.0227959,0.303109,0.303908,-1.62536,-2.15623,0.394253,-1.63863,0.0911442,0.517603,4.64095,-0.0442076,13.6884,0.307192,-1.65872,0,0,0,0
