cycle,t,q_h,q_k,dq_h,dq_k,tau_est_k,tau_cmd_k,u_feedback_k,xbar_q_k,eta_u_k,tau_sw_k,disturbance_scale,t_rel,qdd_h,qdd_k,tau_full,tau_loc,d_model,d_g,d_hacc,d_kacc,d_vel,d_recon,d_recon_err,d_in,eid_comp_k,method,repeat,condition_id,log_path,config_path
2065,1088.97801987,-0.12665091454982758,0.28050217032432556,1.301835298538208,-1.3335373401641846,3.46875,2.9714832305908203,7.563876930812013,0.28027832921835805,-0.035016232185511094,-4.0,1.0,4.231614893999904,-12.962778856743041,23.509394405854543,0.6684737915056023,3.681910479921841,-3.013436688416239,1.2628470216470293,-4.3438848559352685,-7.609012087073097e-09,0.06760115348101281,-3.0134366884162382,8.881784197001252e-16,-7.013436688416239,0.035016232185511094,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2066,1088.980054179,-0.12491240352392197,0.2784728407859802,1.2487698793411255,-1.296705961227417,4.03125,2.7714834213256836,7.393636498324872,0.27825869201205267,-0.032444908047910975,-4.0,1.0,4.2336492029999135,-14.168647268793235,23.77281793378837,0.35863799366144744,3.775387058828125,-3.4167490651666776,1.2707522431630607,-4.749118221191974,-7.694263004509594e-09,0.061616920556499366,-3.416749065166677,4.440892098500626e-16,-7.416749065166678,0.032444908047910975,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2067,1088.982085172,-0.12371078133583069,0.2764754593372345,1.1869956254959106,-1.2604868412017822,3.5625,2.5714831352233887,7.222580390484391,0.2763183756609844,-0.03226435523374379,-4.0,1.0,4.235680195999976,-15.175763834153008,23.922643031641616,0.08342770742264394,3.839984051218217,-3.756556343795573,1.2761736436256566,-5.087880694524175,-7.74276021076048e-09,0.05515071484570644,-3.7565563437955722,8.881784197001252e-16,-7.756556343795573,0.03226435523374379,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2068,1088.9841138890001,-0.12253473699092865,0.274717777967453,1.1242449283599854,-1.218957781791687,3.375,2.371483325958252,7.055441094258509,0.2744084666454516,-0.03263739542600201,-4.0,1.0,4.237708913000006,-15.85885566996388,23.953098426581633,-0.10630491682146936,3.8811258995459625,-3.987430816367432,1.2814898356699036,-5.317983064520366,-7.752613662148633e-09,0.049062420235644,-3.987430816367432,0.0,-7.987430816367432,0.03263739542600201,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2069,1088.986142707,-0.12102632224559784,0.27270442247390747,1.0653213262557983,-1.1917967796325684,2.71875,2.1714835166931152,6.868993351996172,0.2726610182788622,-0.03018777715010741,-4.0,1.0,4.239737730999877,-15.990165923120971,23.921279566365104,-0.140145785088287,3.8911607723279653,-4.0313065574162525,1.2883216638702666,-5.363259287369685,-7.74231434519379e-09,0.04363107382547926,-4.0313065574162525,0.0,-8.031306557416253,0.03018777715010741,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2070,1088.9881707020002,-0.11808618903160095,0.2679586708545685,0.9669519662857056,-1.0843526124954224,3.09375,1.9714832305908203,6.704895351620466,0.2708109666501251,-0.0330797288545829,-4.0,1.0,4.24176572600004,-15.845303115503937,23.852463586846373,-0.021043373664184184,3.959798112390025,-3.980841486054209,1.3015642352922743,-5.317528753200065,-7.720045047676649e-09,0.03512303957362839,-3.9808414860542074,1.7763568394002505e-15,-7.980841486054209,0.0330797288545829,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2071,1088.9901987590001,-0.116961270570755,0.26660045981407166,0.9113572835922241,-1.0417711734771729,3.9375,1.7714834213256836,6.712805619127186,0.26702509793293194,-0.04412452021099003,-4.0,1.0,4.243793783000001,-15.496516271393567,23.666026069091625,0.08595162438395243,3.9495666045117255,-3.863614980127773,1.3066611875306369,-5.201267297528067,-7.65971108762642e-09,0.030991137529368107,-3.863614980127773,0.0,-7.863614980127773,0.04412452021099003,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2072,1088.9922253720001,-0.11573408544063568,0.26481083035469055,0.8670090436935425,-1.0131810903549194,1.40625,1.5714831352233887,6.541831061393345,0.26467128874684576,-0.02586809069836343,-4.0,1.0,4.245820395999999,-14.833773632530397,23.37402545217199,0.2571620493628053,3.8969782221407177,-3.6398161727779126,1.3121948494328353,-4.97980978914984,-7.56519735745087e-09,0.027798774504289137,-3.6398161727779135,-8.881784197001252e-16,-7.639816172777913,0.02586809069836343,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2073,1088.994262256,-0.11573408544063568,0.26481083035469055,0.8670090436935425,-1.0131810903549194,1.40625,1.371483325958252,6.301491886315738,0.2629845995935861,-0.020841615806085442,-4.0,1.0,4.247857279999835,-13.987554636489968,23.06985971602455,0.4651575823386229,3.820891649908613,-3.3557340675699905,1.3121948494328353,-4.695727684040364,-7.466750773232889e-09,0.027798774504289137,-3.3557340675699905,0.0,-7.3557340675699905,0.020841615806085442,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2074,1088.996297078,-0.1121036633849144,0.2627495229244232,0.8231586813926697,-0.9140853881835938,2.625,1.1714835166931152,5.938984660503653,0.26260583107204716,-0.012843849844259386,-4.0,1.0,4.249892101999876,-12.906619464360588,22.759446037908404,0.8527599598637403,3.8329716633673128,-2.9802117035035725,1.3288179412374492,-4.333828358831293,-7.3662800303964104e-09,0.024798721456551598,-2.9802117035035725,0.0,-6.9802117035035725,0.012843849844259386,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2075,1088.99833099,-0.10906127095222473,0.26166296005249023,0.8001685738563538,-0.86850506067276,1.96875,0.9714832305908203,5.640652456888051,0.2613238970666139,-0.013573881520143294,-4.0,1.0,4.2519260139999915,-11.751369346287968,22.303348673579222,1.179245062150486,3.759524437687903,-2.580279375537417,1.342797526210253,-3.9463805875289815,-7.218665665220669e-09,0.023303692999977255,-2.5802793755374167,4.440892098500626e-16,-6.580279375537417,0.013573881520143294,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2076,1089.0003651670002,-0.10704152286052704,0.2602887749671936,0.8085675239562988,-0.8314122557640076,1.03125,0.7714834213256836,5.34229977131737,0.26010453706874154,-0.01090913370824184,-4.0,1.0,4.253960191000033,-10.497006755068792,21.82766591923772,1.5213770724331521,3.6713855692377875,-2.1500084968046353,1.3520227754376049,-3.525659903371935,-7.0647061534145905e-09,0.023628638194400975,-2.1500084968046353,0.0,-6.150008496804635,0.01090913370824184,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2077,1089.002401882,-0.10489395260810852,0.25940993428230286,0.8344619870185852,-0.783130407333374,1.21875,0.5714831352233887,5.068553001837094,0.25885365467571575,-0.01219461529516637,-4.0,1.0,4.255996905999837,-9.22956498405818,21.357444857853697,1.8847303664706077,3.5980523629872163,-1.7133219965166087,1.3618784618170983,-3.100253077033582,-6.912513228485295e-09,0.02505262561238808,-1.7133219965166089,-2.220446049250313e-16,-5.713321996516608,0.01219461529516637,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2078,1089.0044330550002,-0.1034366711974144,0.2586109936237335,0.8493581414222717,-0.7343837022781372,1.6875,0.37148332595825195,4.769889530083028,0.2579114124135794,-0.007552760934560404,-4.0,1.0,4.2580280790000415,-8.130639460991626,20.686066665811243,2.1382725539608023,3.4752282758647355,-1.3369557219039332,1.3685485062586853,-2.73135219845505,-6.69521948992724e-09,0.02584797698765051,-1.3369557219039336,-4.440892098500626e-16,-5.336955721903934,0.007552760934560404,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2079,1089.0064790000001,-0.10208165645599365,0.2578759491443634,0.8629581332206726,-0.688601016998291,1.6875,0.17148351669311523,4.454318131215266,0.2571737138809573,-0.003799676229764377,-4.0,1.0,4.260074024000005,-7.067721097815261,19.937420080259475,2.3572649119115305,3.330402190284277,-0.9731372783727466,1.3747504221632012,-2.3744683548933154,-6.45291287071359e-09,0.026580660810280543,-0.9731372783727466,0.0,-4.9731372783727466,0.003799676229764377,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2080,1089.0085128970002,-0.10049654543399811,0.256853312253952,0.8783957362174988,-0.6505984663963318,1.21875,-0.028516769409179688,4.139866497887615,0.2565298877858489,-0.0018810128938458685,-4.0,1.0,4.262107921000052,-6.1936024215076735,19.135586636735802,2.491546011780419,3.1631869849381813,-0.6716409731577624,1.3819907975004186,-2.081025315722046,-6.1933915773693116e-09,0.0273935512572564,-0.6716409731577627,-3.3306690738754696e-16,-4.671640973157762,0.0018810128938458685,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2081,1089.010616049,-0.09842567145824432,0.2558785676956177,0.9018617868423462,-0.6187252998352051,0.375,-0.2285165786743164,3.8581106296696293,0.25570341358991744,-0.004635835585943714,-4.0,1.0,4.264211072999842,-5.573248001146417,18.294164588504696,2.5275851655394437,2.9801576367574505,-0.4525724712180068,1.3914792934660964,-1.8727811232795473,-5.921058310320859e-09,0.02872936451650232,-0.4525724712180068,0.0,-4.452572471218007,0.004635835585943714,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2082,1089.012748956,-0.09712178260087967,0.25448840856552124,0.9081902503967285,-0.545703113079071,0.0,-0.4285166263580322,3.604010689717467,0.2548065248291333,-0.006983843170121426,-4.0,1.0,4.266343979999874,-5.0969595166036825,17.386000560100193,2.5330223716259717,2.819698900445051,-0.2866765288190791,1.3973857107036765,-1.7129830437485685,-5.627121879570041e-09,0.028920809852933993,-0.2866765288190799,-7.771561172376096e-16,-4.286676528819079,0.006983843170121426,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2083,1089.0148319700002,-0.09617583453655243,0.2538492679595947,0.8998781442642212,-0.514511227607727,0.65625,-0.628516674041748,3.373969954638868,0.2536168938163444,-0.004659178779538963,-4.0,1.0,4.268426994000038,-4.909107354807867,16.453436662058547,2.394753097923286,2.6147131981689324,-0.21996010024564638,1.4017019316806958,-1.6499596333839455,-5.325289542668088e-09,0.028297606782892726,-0.2199601002456465,-1.1102230246251565e-16,-4.219960100245647,0.004659178779538963,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2084,1089.0168587770002,-0.09520430862903595,0.253194123506546,0.881714403629303,-0.48414623737335205,0.1875,-0.8285167217254639,3.1189401703240307,0.2528211578817384,-0.0010376832956660986,-4.0,1.0,4.270453801000031,-4.8290862052249555,15.457509551635681,2.203010066638331,2.392978242362492,-0.18996817572416091,1.406134512846755,-1.6231747477754914,-5.002949166055259e-09,0.027072064207524282,-0.18996817572416125,-3.3306690738754696e-16,-4.189968175724161,0.0010376832956660986,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2085,1089.0188799490002,-0.09428392350673676,0.2524431049823761,0.8499199151992798,-0.46602004766464233,-0.09375,-1.0285167694091797,2.859295027650967,0.252237981318607,-0.000351392947320818,-4.0,1.0,4.272474973000044,-4.873060792588123,14.45871628302416,1.9551461996903492,2.1578533583150845,-0.20270715862473532,1.4103217866628763,-1.6380828770702243,-4.679684639796733e-09,0.025053936462297477,-0.2027071586247351,2.220446049250313e-16,-4.202707158624735,0.000351392947320818,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2086,1089.0208994230002,-0.09318456798791885,0.25166013836860657,0.8142634034156799,-0.4497614800930023,-0.46875,-1.2285165786743164,2.63127938551113,0.2516252892891055,-0.0042100082828529705,-4.0,1.0,4.274494447000052,-5.1552243518851135,13.442312718522983,1.6214714027294512,1.9163114332487736,-0.2948400305193224,1.4153327325507328,-1.733072060209519,-4.350712679013213e-09,0.022899301490176716,-0.2948400305193223,1.1102230246251565e-16,-4.294840030519323,0.0042100082828529705,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2087,1089.022922731,-0.09198294579982758,0.25105294585227966,0.7830521464347839,-0.42887821793556213,-0.65625,-1.4285166263580322,2.4378158651589343,0.25093687195618747,-0.008306981891766447,-4.0,1.0,4.276517754999986,-5.5511693382349145,12.47327951860266,1.2676843252170993,1.6920409337302105,-0.4243566085131112,1.4208314091637317,-1.8662962038273447,-4.0370840004300135e-09,0.021108190187585585,-0.4243566085131114,-2.220446049250313e-16,-4.424356608513111,0.008306981891766447,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2088,1089.0249472950002,-0.09075576066970825,0.2505415976047516,0.7495163679122925,-0.4068653881549835,-1.5,-1.628516674041748,2.251298087621568,0.25032956313489796,-0.008862139898512873,-4.0,1.0,4.278542319000053,-6.009037448533862,11.595686069863278,0.9176133837991994,1.4922081392512139,-0.5745947554520144,1.4264563134050396,-2.0203365219527853,-3.753042321363864e-09,0.019285456848773586,-0.5745947554520144,0.0,-4.574594755452014,0.008862139898512873,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2089,1089.026975032,-0.0887615904211998,0.2500942051410675,0.6720058917999268,-0.3895532190799713,0.0,-1.8285167217254639,2.062421853741787,0.24983273148207216,-0.008105576018591944,-4.0,1.0,4.280570055999988,-6.496688663357957,10.854767085787193,0.5888566765652924,1.3221535947071077,-0.7332969181418153,1.4356302317930938,-2.184392484204734,-3.5132359244016698e-09,0.015465337783060584,-0.7332969181418155,-2.220446049250313e-16,-4.733296918141815,0.008105576018591944,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2090,1089.029001218,-0.08773893117904663,0.24958287179470062,0.6469539999961853,-0.37440070509910583,0.09375,-2.0285167694091797,1.8757182686409024,0.24941630714660623,-0.008017966688580184,-4.0,1.0,4.282596241999954,-6.948238482652171,10.185109811351708,0.2857395943105807,1.1674759447511462,-0.8817363504405655,1.4403090602187452,-2.3363393377810566,-3.296491524196199e-09,0.014293930418237566,-0.8817363504405654,1.1102230246251565e-16,-4.8817363504405655,0.008017966688580184,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2091,1089.031034838,-0.08646062016487122,0.24907153844833374,0.6297189593315125,-0.35687321424484253,-0.9375,-2.2285165786743164,1.702286205659945,0.2489738359275687,-0.009204682717274482,-4.0,1.0,4.284629861999974,-7.09379687036081,9.205147120607512,0.0118174918176579,0.9375511312752427,-0.9257336394575848,1.4461685409812348,-2.385406926620149,-2.979320790075235e-09,0.013504749160650142,-0.925733639457585,-2.220446049250313e-16,-4.925733639457585,0.009204682717274482,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2092,1089.033064128,-0.08484993875026703,0.24854423105716705,0.6252757906913757,-0.3400914967060089,-2.15625,-2.4285168647766113,1.5380262823730475,0.24850331539987722,-0.009589375174041037,-4.0,1.0,4.2866591519998565,-7.034064479593065,8.184382317216407,-0.2020073529467009,0.6966018791806827,-0.8986092321273836,1.4535613490572785,-2.365447054291096,-2.6489419546749104e-09,0.013276475755375716,-0.8986092321273839,-2.220446049250313e-16,-4.8986092321273835,0.009589375174041037,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2093,1089.035098406,-0.08357162028551102,0.24792104959487915,0.6180748343467712,-0.32936322689056396,-1.96875,-2.628516674041748,1.379037781777598,0.24801049067759834,-0.009639760971414585,-4.0,1.0,4.288693429999967,-6.740480677168894,7.1991858405610305,-0.3364613846048853,0.4580626676732993,-0.7945240522781846,1.4594095856680886,-2.266861761391776,-2.3300739115938995e-09,0.012928125775576338,-0.7945240522781848,-2.220446049250313e-16,-4.7945240522781845,0.009639760971414585,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
2094,1089.037130356,-0.08254896849393845,0.24731385707855225,0.616063117980957,-0.3212549090385437,-1.875,-2.828516721725464,1.2345653060945212,0.24744427802435653,-0.011068624599926654,-4.0,1.0,4.2907253799999125,-6.391727465504293,6.406229626910861,-0.407761254101477,0.26506488499590475,-0.6728261390973818,1.4640778652455473,-2.1497052054920283,-2.0734276517941908e-09,0.012801203222526758,-0.6728261390973819,-1.1102230246251565e-16,-4.672826139097381,0.011068624599926654,eid,r01,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191351\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
