cycle,t_rel,q_h,q_k,dq_h,dq_k,qdd_h,qdd_k,d_k_total,d_h_total,d_k_from_hip_acc,d_h_from_knee_acc,d_k_other_after_row2,d_h_other_after_row2,method,frequency_hz,reference_acceleration_gain
100,0.2,-0.522668711404,0.778144339218,0.0106698216151,-0.0175240781648,0.20875062134743846,-0.3169119738841914,-0.4900528771110535,-0.19133499786345443,0.06129554932258685,-0.0930550213491621,-0.5513484264336403,-0.09827997651429232,PD,0.8,1.0
105,0.21,-0.522549085708,0.77794972796,0.0128511492877,-0.0207803115001,0.23385184460260983,-0.3478781993996804,-0.48215229745548405,-0.2011682050336292,0.0686716466361803,-0.10215599890692051,-0.5508239440916644,-0.09901220612670869,PD,0.8,1.0
110,0.22,-0.522406169489,0.777720762808,0.015293593006,-0.024364041357,0.26255481835103717,-0.38469675015476357,-0.4730880599358892,-0.21285301840335968,0.0771078160674864,-0.11297879215849527,-0.5501958760033756,-0.09987422624486442,PD,0.8,1.0
115,0.23,-0.522236841906,0.777453221006,0.0180722423821,-0.0284118959406,0.29303144301855466,-0.42344376307594267,-0.46338181031246417,-0.22526536073127357,0.08606793776213462,-0.12437208468401995,-0.5494497480745988,-0.10089327604725362,PD,0.8,1.0
120,0.24,-0.522037674936,0.77714245708,0.0211884780889,-0.0329048184941,0.32219618621547774,-0.45793439994655794,-0.4539234237826677,-0.23662590206422252,0.09464641842071708,-0.13452006162976726,-0.5485698422033848,-0.10210584043445525,PD,0.8,1.0
125,0.25,-0.521805635253,0.776784833016,0.0245772844104,-0.0376923460294,0.3488757182061686,-0.486257319665767,-0.4450433971475648,-0.2463951958381596,0.10249900515086297,-0.14286145154880803,-0.5475424022984278,-0.10353374428935158,PD,0.8,1.0
130,0.26,-0.521538523021,0.776378520404,0.028162742962,-0.0426142740878,0.37569526244852597,-0.5142983152513818,-0.4359601090258868,-0.25629449956919537,0.11039732842810279,-0.15112556822993195,-0.5463574374539896,-0.10516893133926342,PD,0.8,1.0
135,0.27,-0.521233972757,0.775921338247,0.0320269879337,-0.0478414774034,0.4050677189241918,-0.5471158692854149,-0.4259520703091926,-0.2678044125496495,0.11905115632866636,-0.16079972271594922,-0.5450032266378589,-0.10700468983370026,PD,0.8,1.0
140,0.28,-0.520888730503,0.775409313196,0.0362356312961,-0.0535014795036,0.4354422896241418,-0.5814456240658198,-0.4154582253336401,-0.2799910921613984,0.12800579426477732,-0.17092600030779792,-0.5434640195984174,-0.10906509185360047,PD,0.8,1.0
145,0.29,-0.520499396776,0.774838272371,0.0407714884781,-0.0595486822712,0.46375373800165065,-0.6111790214111148,-0.405362912850345,-0.2910948388355621,0.13636098248752404,-0.1797095419532475,-0.541723895337869,-0.11138529688231458,PD,0.8,1.0
150,0.3,-0.52006312058,0.774205240041,0.0455586678975,-0.0658234111444,0.4884399175708176,-0.6336320602600296,-0.39611228365104223,-0.3003483750289231,0.14365762007781013,-0.1863608409293409,-0.5397699037288524,-0.11398753409958218,PD,0.8,1.0
155,0.31,-0.519577886735,0.773508922388,0.0505260536282,-0.0721882262463,0.5115738541857255,-0.6536210576801729,-0.3870875193418345,-0.30915975538956886,0.15050537950565812,-0.19229576440263063,-0.5375928988474926,-0.11686399098693823,PD,0.8,1.0
160,0.32,-0.519041597481,0.77274772309,0.0557337270347,-0.0787805422402,0.5351132587517105,-0.6753935982927746,-0.3777012721305696,-0.31877128105738706,0.15748063440476745,-0.19876430006645762,-0.535181906535337,-0.12000698099092943,PD,0.8,1.0
165,0.33,-0.518451593048,0.771918794294,0.0612134195462,-0.0856724532003,0.5585588546365093,-0.6979570734615712,-0.3680863726023671,-0.328905478494276,0.1644372531141538,-0.20547547138305244,-0.5325236257165209,-0.12343000711122354,PD,0.8,1.0
170,0.34,-0.517805323229,0.771019452886,0.0669303563887,-0.092799057068,0.5799732417589007,-0.7174600358018157,-0.35880069753153687,-0.33845305280972937,0.1708053860771943,-0.21129602124132152,-0.5296060836087312,-0.12715703156840785,PD,0.8,1.0
175,0.35,-0.517100779361,0.770048030204,0.0728235428506,-0.100047572244,0.597653559530795,-0.7307545731692486,-0.3503369257465735,-0.3465061431355849,0.17608331102816566,-0.21529811500434182,-0.5264202367747391,-0.1312080281312431,PD,0.8,1.0
180,0.36,-0.516336450024,0.769003708716,0.0788587730565,-0.107367510758,0.6119240691214767,-0.738958632642911,-0.34259320552787875,-0.35339497403398124,0.1803657776087073,-0.2178094556546144,-0.5229589831365861,-0.13558551837936683,PD,0.8,1.0
185,0.37,-0.515510882751,0.76788557689,0.0850404007807,-0.114789598065,0.6232594680674028,-0.7434031402776073,-0.33542298089682854,-0.3595117860867285,0.18379188772052757,-0.21922084378863094,-0.5192148686173561,-0.14029094229809758,PD,0.8,1.0
190,0.38,-0.514622769305,0.766692806257,0.0913373260617,-0.122271312265,0.6331241893693811,-0.7473221998168498,-0.32838897907551423,-0.3658025689675206,0.18679283902846677,-0.22048507657215044,-0.515181818103981,-0.14531749239537017,PD,0.8,1.0
195,0.39,-0.513671245735,0.765425247015,0.0977025030818,-0.12974123948,0.642128128658203,-0.7519693041915976,-0.3213079613651242,-0.37263368161487076,0.1895482745097048,-0.22197202977483954,-0.510856235874829,-0.15066165184003122,PD,0.8,1.0
200,0.4,-0.512655745874,0.764083084624,0.104125135953,-0.137205886454,0.6488154534055428,-0.7543172099963946,-0.31460718039283975,-0.3791238732003688,0.19162801348251857,-0.22278801734541087,-0.5062351938753583,-0.1563358558549579,PD,0.8,1.0
205,0.41,-0.511575430864,0.762665671332,0.11064682909,-0.144775909395,0.6503182318007199,-0.748644924845133,-0.3091296867260708,-0.3836117728882851,0.19218358494432408,-0.22124132228112092,-0.5013132716703949,-0.16237045060716415,PD,0.8,1.0
210,0.42,-0.510429730453,0.76117269335,0.117177149473,-0.152286841594,0.6443795230507359,-0.7308440126431117,-0.3055447345463964,-0.3849079459164262,0.19054496672895715,-0.21611277685212027,-0.49608970127535357,-0.16879516906430592,PD,0.8,1.0
215,0.43,-0.509219345965,0.759606170871,0.123591356719,-0.159515759214,0.6353565862411565,-0.7104112292841887,-0.3025737337936949,-0.3857738751645208,0.1879970623912557,-0.21020514634988885,-0.4905707961849506,-0.17556872881463192,PD,0.8,1.0
220,0.44,-0.507945817121,0.757969443966,0.129839925989,-0.166404627016,0.6279641018826725,-0.6968904128326732,-0.2988313494190431,-0.3889752429577884,0.1859335749911193,-0.20634193172275594,-0.4847649244101624,-0.18263331123503246,PD,0.8,1.0
225,0.45,-0.50661045104,0.756264933536,0.136001924634,-0.173158338109,0.6214868722254339,-0.6882106788564943,-0.29453240724301866,-0.39389659049659365,0.18414316816779763,-0.20391306789433905,-0.4786755754108163,-0.1899835226022546,PD,0.8,1.0
230,0.46,-0.505213049437,0.754491647235,0.142235629373,-0.180124558088,0.6083339520135642,-0.66850977570641,-0.29192108333089606,-0.39592271445856486,0.18037552446269656,-0.1982181020841569,-0.4722966077935926,-0.19770461237440795,PD,0.8,1.0
235,0.47,-0.503753966249,0.752649605824,0.148315260083,-0.186850724051,0.5822050077230756,-0.6256046613957196,-0.2928804597713014,-0.3915191042476236,0.172756553087982,-0.1856344474280185,-0.4656370128592834,-0.2058846568196051,PD,0.8,1.0
240,0.48,-0.502236370881,0.750744332815,0.153993994658,-0.192871116696,0.5511671665710538,-0.5770917851402468,-0.29504776341724015,-0.38579823227170174,0.16367224736856778,-0.17137071135688942,-0.45872001078580793,-0.21442752091481232,PD,0.8,1.0
245,0.49,-0.500664695562,0.748783396189,0.159231712228,-0.198164092282,0.5255308733948749,-0.5438905159053142,-0.29538546268237464,-0.3848197022111357,0.1561822617753328,-0.16163855490259227,-0.45156772445770743,-0.22318114730854344,PD,0.8,1.0
250,0.5,-0.499042314805,0.746771607753,0.164236901241,-0.20321056598,0.505874618984016,-0.5258807569277049,-0.29372648475142504,-0.38851794706007414,0.1504616620747139,-0.15641206293243837,-0.44418814682613894,-0.23210588412763578,PD,0.8,1.0
255,0.51,-0.497369438272,0.744706972191,0.16932017097,-0.208660374278,0.478504209923579,-0.4940970839572496,-0.29413237753404897,-0.38845919600151824,0.1424381103378719,-0.14707969857478087,-0.4365704878719209,-0.24137949742673737,PD,0.8,1.0
260,0.52,-0.495647184662,0.742589434105,0.174084617636,-0.213689774095,0.4318947840734939,-0.4259229151535431,-0.30006374696235183,-0.37808118046320605,0.1286719187705685,-0.12689275435156588,-0.4287356657329203,-0.25118842611164016,PD,0.8,1.0
265,0.53,-0.493881379954,0.740428387771,0.178139175658,-0.217540599128,0.3783691135915057,-0.3483307790750074,-0.30790463374223687,-0.3652207881934748,0.11282181158243676,-0.10386500407533816,-0.4207264453246736,-0.26135578411813665,PD,0.8,1.0
270,0.54,-0.492079533585,0.738236012779,0.181466345354,-0.220252828764,0.33502656603864267,-0.2961188370350216,-0.3125938051518593,-0.35995739605697974,0.09998439997247044,-0.08837288514630082,-0.41257820512432974,-0.2715845109106789,PD,0.8,1.0
275,0.55,-0.490247012723,0.73601938973,0.184436149533,-0.222645791493,0.3042757061648209,-0.27214045430758205,-0.31341372170546444,-0.3630676570121878,0.09088634861193368,-0.08128763388100069,-0.4043000703173981,-0.2817800231311871,PD,0.8,1.0
280,0.56,-0.488384047246,0.73377481308,0.187535824507,-0.225714164421,0.2653471440811508,-0.2322367470247535,-0.3165444233117125,-0.3616876404681735,0.07932818689491639,-0.06942950200441089,-0.3958726102066289,-0.2922581384637626,PD,0.8,1.0
285,0.57,-0.486492195587,0.731501651011,0.19017245164,-0.228204461282,0.20065275489327128,-0.1416736522797164,-0.32728856598815936,-0.34574040912738546,0.06004037304130172,-0.04239233564235079,-0.3873289390294611,-0.3033480734850347,PD,0.8,1.0
290,0.58,-0.484579825593,0.729213151755,0.19179980688,-0.22903998623,0.1269262483823259,-0.03723086680799659,-0.3407176457086577,-0.32591525355983464,0.038013334630089934,-0.011150328766336592,-0.37873098033874764,-0.31476492479349805,PD,0.8,1.0
295,0.59,-0.482657363319,0.726926023359,0.192435730519,-0.228345900028,0.06870226743459718,0.031011679799242575,-0.3495308073214364,-0.31671864008859973,0.02059397396308893,0.009295962858070439,-0.3701247812845253,-0.3260146029466702,PD,0.8,1.0
300,0.6,-0.480731833295,0.724649204066,0.192630185759,-0.227314122438,0.030678050402189516,0.05629664415463065,-0.35231330339978906,-0.3200371255605168,0.009204033958064461,0.016890128861882125,-0.3615173373578535,-0.3369272544223989,PD,0.8,1.0
305,0.61,-0.478803017994,0.722376639077,0.193054193317,-0.227294031777,-0.015317545100758334,0.0986893061393963,-0.3574779750638004,-0.3183673381157943,-0.004599586850086768,0.029634646529649977,-0.35287838821371365,-0.3480019846454443,PD,0.8,1.0
310,0.62,-0.476872483791,0.720106601857,0.19291126683,-0.226582603205,-0.09322463079124788,0.20563917855774827,-0.372268723030735,-0.2979451616428772,-0.028018033979348766,0.06180346806862591,-0.3442506890513862,-0.3597486297115031,PD,0.8,1.0
315,0.63,-0.474950717154,0.717855729883,0.191505146686,-0.223791899994,-0.18225854949486964,0.33126396732500574,-0.39053482640357196,-0.27210958904963256,-0.05482360767848915,0.09964463029569526,-0.3357112187250828,-0.3717542193453278,PD,0.8,1.0
320,0.64,-0.473050544284,0.715644635513,0.188898912189,-0.219149165656,-0.2505678071106954,0.4103721845426018,-0.4027472315073555,-0.2597464085293968,-0.07543444847514869,0.12354420053984594,-0.3273127830322068,-0.3832906090692427,PD,0.8,1.0
325,0.65,-0.471180081774,0.7134834269,0.185821974022,-0.21421421716,-0.29086393968822044,0.43161270429091836,-0.4066961088242753,-0.2640543042113981,-0.08763740767934114,0.13004506012698425,-0.3190587011449342,-0.39409936433838233,PD,0.8,1.0
330,0.66,-0.469338208244,0.71136326484,0.183114219865,-0.210658465421,-0.33819005032930116,0.46984685459883124,-0.4128871996057091,-0.26321510907999546,-0.10197827086158284,0.14167823611335528,-0.31090892874412623,-0.40489334519335074,PD,0.8,1.0
335,0.67,-0.4675260331,0.709280886817,0.179791421244,-0.20636096146,-0.4223990221248406,0.5843923775420992,-0.4303805380266731,-0.240023107719181,-0.1274704409855063,0.17635636015237655,-0.3029100970411668,-0.41637946787155755,PD,0.8,1.0
340,0.68,-0.465755447508,0.707255383941,0.175031605459,-0.199669691484,-0.519613067605482,0.7223023246644091,-0.4520729504457155,-0.2098753119808272,-0.15692638612959708,0.2181398054997583,-0.2951465643161184,-0.4280151174805855,PD,0.8,1.0
345,0.69,-0.46404082365,0.705310090252,0.168948745011,-0.190921079404,-0.5917014191320835,0.8053343685975747,-0.4665008233712198,-0.1954424384368032,-0.17882726144995198,0.24339258793577834,-0.2876735619212678,-0.43883502637258154,PD,0.8,1.0
350,0.7,-0.462390627162,0.703455374305,0.162428114634,-0.181990456408,-0.6287195682812414,0.8172400118334329,-0.47063795208515025,-0.20133136394392093,-0.19014619502581065,0.24716119318154206,-0.2804917570593396,-0.448492557125463,PD,0.8,1.0
355,0.71,-0.460802474632,0.701679507779,0.156438920125,-0.174790546843,-0.6710602369761078,0.8444595419797303,-0.47664088375316305,-0.20235087201006152,-0.20308510963947257,0.25556149689608,-0.2735557741136905,-0.4579123689061415,PD,0.8,1.0
360,0.72,-0.459276590633,0.699977413201,0.149852564222,-0.166875206975,-0.7532227911687013,0.9556972520920215,-0.49500143106221417,-0.17857199954310943,-0.2280936744392913,0.289407729608091,-0.2669077566229229,-0.46797972915120045,PD,0.8,1.0
365,0.73,-0.457825310274,0.69836926136,0.141765987953,-0.156417425985,-0.8497965214334338,1.0943205738719914,-0.5181204095909507,-0.14646666304409628,-0.25749104600335837,0.33158261080428186,-0.26062936358759237,-0.47804927384837814,PD,0.8,1.0
370,0.74,-0.456463406077,0.696879406873,0.132344266952,-0.143856682749,-0.9184171917458936,1.1731785837114883,-0.5332099299080026,-0.1312938952351832,-0.2784357557585939,0.35567154941268075,-0.2547741741494087,-0.48696544464786395,PD,0.8,1.0
375,0.75,-0.455198837213,0.695517429529,0.12257981756,-0.131279630994,-0.9467122071386724,1.1713389829154106,-0.5365006039606806,-0.13902014927725936,-0.2871572884746523,0.3552912106576196,-0.24934331548602828,-0.49431135993487896,PD,0.8,1.0
380,0.76,-0.45402777139,0.694269034094,0.113507500863,-0.120713483767,-0.9778739240670391,1.1814006547423386,-0.541037362190425,-0.1426673737672166,-0.2967447612444704,0.35850680399321355,-0.24429260094595456,-0.5011741777604302,PD,0.8,1.0
385,0.77,-0.452949224368,0.693127294944,0.103925527198,-0.109540352558,-1.0489278090807193,1.277268458606187,-0.5580900250394092,-0.12079549535017975,-0.31843940267118365,0.3877603410722408,-0.23965062236822554,-0.5085558364224205,PD,0.8,1.0
390,0.78,-0.451974831623,0.692111731225,0.092914623291,-0.0958888196407,-1.1350439234288356,1.4032595697978054,-0.580196422331319,-0.08960166135397607,-0.34471054409278606,0.42616709346996373,-0.2354858782385329,-0.5157687548239398,PD,0.8,1.0
395,0.79,-0.451118405046,0.691245603185,0.0806844079817,-0.0802803360572,-1.1926466914836185,1.4694771514172937,-0.5941652603947437,-0.075151388629763,-0.36231852076020576,0.4464178633909768,-0.23184673963453795,-0.5215692520207398,PD,0.8,1.0
400,0.8,-0.450386503211,0.690536609378,0.0682618206151,-0.0648592342512,-1.2074871886641487,1.4510787648156396,-0.5956596335244986,-0.08456306595537644,-0.3669214552911912,0.4409420962199455,-0.2287381782333074,-0.525505162175322,PD,0.8,1.0
405,0.81,-0.449773883454,0.68996869352,0.0566617829455,-0.0515981236459,-1.222082162761346,1.4394199058446144,-0.5975563728280191,-0.091235332593806,-0.3714329891880901,0.4374894377941372,-0.226123383639929,-0.5287247703879432,PD,0.8,1.0
410,0.82,-0.449278183121,0.689533348445,0.0447066342308,-0.0379185130992,-1.2730791461002862,1.5078564294017907,-0.611004250248546,-0.07388343124594243,-0.3869938057052922,0.4583619956849292,-0.2240104445432538,-0.5322454269308716,PD,0.8,1.0
415,0.83,-0.448909097812,0.689247472727,0.0315421879688,-0.0220694540742,-1.3387543375460365,1.6072324848015753,-0.6294465109607862,-0.04680649213723509,-0.4070000669193714,0.48862118353116735,-0.22244644404141478,-0.5354276756684024,PD,0.8,1.0
420,0.84,-0.448678007905,0.689130862739,0.0174089076956,-0.00461720719696,-1.3781648209444128,1.6527812316235935,-0.6404704349775836,-0.03459740829847302,-0.41899910057698114,0.5024898611373949,-0.22147133440060246,-0.5370872694358679,PD,0.8,1.0
425,0.85,-0.448589223541,0.689188316073,0.0032757891997,0.0124304796914,-1.376080549370305,1.617160370237562,-0.6394518274524184,-0.04513358341080753,-0.4183567214531209,0.49164993347670727,-0.22109510599929744,-0.5367835168875148,PD,0.8,1.0
430,0.86,-0.448636376138,0.689403288433,-0.0099635717311,0.0273544948071,-1.3701482553164497,1.581520994604432,-0.6378121678774352,-0.05480473705421396,-0.4165207466350276,0.48077739247236995,-0.22129142124240764,-0.5355821295265839,PD,0.8,1.0
435,0.87,-0.448815744399,0.689766273386,-0.0233459934077,0.0424395778337,-1.393132122721223,1.6117055010295118,-0.6454982207895302,-0.04450296906655016,-0.42345206029104115,0.4898889372102442,-0.22204616049848908,-0.5343919062767943,PD,0.8,1.0
440,0.88,-0.449133858114,0.690289520428,-0.0375686696743,0.0591290768976,-1.4291410021769138,1.6711516177060297,-0.6576961565037658,-0.02486606779080791,-0.43431477350033326,0.5078616002361827,-0.22338138300343252,-0.5327276680269906,PD,0.8,1.0
445,0.89,-0.449598212321,0.690986939048,-0.0523801663735,0.0768619948641,-1.4442514134248685,1.689236985484419,-0.6641209859269263,-0.016403528181577975,-0.4387956871794509,0.5132277503518878,-0.22532529874747537,-0.5296312785334658,PD,0.8,1.0
450,0.9,-0.450210148998,0.691859580609,-0.0669751109363,0.0939881791045,-1.4234605024618714,1.6381340212763627,-0.660231337518927,-0.027178504685970495,-0.43234174988427987,0.49754364668264817,-0.22788958763464717,-0.5247221513686187,PD,0.8,1.0
455,0.91,-0.450962699093,0.69289207658,-0.080689937546,0.109253607255,-1.3949836261275617,1.579022240598912,-0.654589665391734,-0.03941406776149492,-0.42353329460859923,0.47940956387968026,-0.2310563707831348,-0.5188236316411752,PD,0.8,1.0
460,0.92,-0.451851004731,0.694074788155,-0.0942942429128,0.124372659209,-1.3838632515590261,1.5625828951647542,-0.6547708687233256,-0.038403133259056865,-0.41997572874843486,0.47421368360446436,-0.2347951399748907,-0.5126168168635212,PD,0.8,1.0
465,0.93,-0.452877340746,0.695413425854,-0.108233993754,0.140288601946,-1.382696842099152,1.5708039644819842,-0.6585217671476029,-0.029394968420857204,-0.41941636979434554,0.47647530274344607,-0.23910539735325737,-0.5058702711643033,PD,0.8,1.0
470,0.94,-0.454044023591,0.696913770102,-0.122271154088,0.156504306418,-1.369136439758646,1.5566124370313439,-0.6590743532783472,-0.026088947038990007,-0.41507468942256137,0.47191091047578837,-0.2439996638557858,-0.4979998575147784,PD,0.8,1.0
475,0.95,-0.455348915205,0.698572549855,-0.135873279708,0.171954438689,-1.3298418794961884,1.4941697183880764,-0.6523984853622734,-0.03601842405615319,-0.4029161638478944,0.4527042954149483,-0.249482321514379,-0.48872271947110146,PD,0.8,1.0
480,0.96,-0.456785176534,0.700377486863,-0.148713019389,0.186055404004,-1.2791049093177684,1.415031549728563,-0.6428224017295316,-0.05003922102834757,-0.3872860098992765,0.42844173201419533,-0.25553639183025517,-0.4784809530425429,PD,0.8,1.0
485,0.97,-0.458347235036,0.702319908567,-0.161168775228,0.199678772222,-1.2304252196491823,1.3470840338246908,-0.6344078623223537,-0.06006940661016369,-0.37227922132608016,0.4075756796630321,-0.26212864099627353,-0.4676450862731958,PD,0.8,1.0
490,0.98,-0.460032276823,0.704397427864,-0.173347528804,0.213086816877,-1.1871756403680362,1.2960557454872297,-0.6281607733752259,-0.06447021326183311,-0.35891665488442775,0.3918341792877511,-0.26924411849079816,-0.4563043925495842,PD,0.8,1.0
495,0.99,-0.461836451809,0.706605874697,-0.18505194825,0.22590959904,-1.1428579637723288,1.2472756567022119,-0.6221086170713699,-0.06756095117270977,-0.3452339749101002,0.37677642053662197,-0.27687464216126967,-0.44433737170933174,PD,0.8,1.0
500,1.0,-0.463753902986,0.708937416769,-0.196123963511,0.237876116422,-1.0873682783720757,1.1797114153480872,-0.6131887576340969,-0.07551859384713389,-0.32818533341013467,0.35605598569914676,-0.2850034242239622,-0.43157457954628065,PD,0.8,1.0
505,1.01,-0.465778794306,0.711384842465,-0.206665139609,0.249250725998,-1.0171192152681177,1.0867668136787252,-0.6003040422652368,-0.0902940712967677,-0.3067009699649641,0.32770242748106515,-0.2936030723002727,-0.41799649877783285,PD,0.8,1.0
510,1.02,-0.467905431803,0.713941669129,-0.216554753096,0.25982305313,-0.9306515406772919,0.9666792984382369,-0.5830136804867403,-0.11243115477586851,-0.2803570867306352,0.2912103833360913,-0.3026565937561051,-0.4036415381119598,PD,0.8,1.0
515,1.03,-0.470125449146,0.716596384607,-0.225489589887,0.269026650267,-0.8437533864775428,0.8527200404011102,-0.5660692301668553,-0.13231037876450635,-0.25392364402812917,0.2566221166808038,-0.3121455861387261,-0.38893249544531017,PD,0.8,1.0
520,1.04,-0.472428274024,0.719333683671,-0.233339495367,0.276677527976,-0.7692926988499318,0.7699540520260255,-0.553308955767194,-0.14273739730829327,-0.23127396280791124,0.23147278670170301,-0.32203499295928273,-0.3742101840099963,PD,0.8,1.0
525,1.05,-0.474804412201,0.722141318673,-0.24040397637,0.283469425031,-0.7019564871826751,0.7050337047752651,-0.543075326845184,-0.14767777880451316,-0.21080408891723135,0.21172820609949383,-0.33227123792795266,-0.359405984904007,PD,0.8,1.0
530,1.06,-0.477249966395,0.725018973483,-0.247281552909,0.290642446099,-0.6173386543218147,0.60682406177619,-0.5279933601815165,-0.16201007289976133,-0.18518767938036196,0.1820335386514076,-0.3428056808011546,-0.3440436115511689,PD,0.8,1.0
535,1.07,-0.479759841882,0.727963590039,-0.253273581787,0.296727941809,-0.4963957378249244,0.43861320467955345,-0.5023947363004158,-0.19645252681705028,-0.14873831462441867,0.13142455477541048,-0.3536564216759971,-0.32787708159246076,PD,0.8,1.0
540,1.08,-0.482320106326,0.730954182567,-0.257620319182,0.300232430031,-0.3680907777214717,0.263096145027363,-0.4749762950414078,-0.23286986141439137,-0.11016553096843262,0.07874178943602583,-0.3648107640729752,-0.3116116508504172,PD,0.8,1.0
545,1.09,-0.484913438869,0.733963935265,-0.260282314068,0.301207238304,-0.26698187863173883,0.14998424670943056,-0.45601106798132585,-0.2511196372423381,-0.07981100623182824,0.044835978045212777,-0.3762000617494976,-0.2959556152875509,PD,0.8,1.0
550,1.1,-0.487527129708,0.736976724717,-0.262070484482,0.301418900316,-0.1939233375297187,0.09627458933636612,-0.44562469369364166,-0.2521583985819795,-0.05790261890694515,0.028746157774393488,-0.3877220747866965,-0.280904556356373,PD,0.8,1.0
555,1.11,-0.490160129835,0.740000606239,-0.264115436574,0.303146254195,-0.1021642189982348,0.002929223488132404,-0.42977091388359323,-0.26474550553385967,-0.030468397091367172,0.0008735812330469273,-0.39930251679222606,-0.2656190867669066,PD,0.8,1.0
560,1.12,-0.492808728278,0.743037058768,-0.265100808979,0.303570255425,0.04640131320530427,-0.20474906100631607,-0.3971845721688374,-0.3106591997132382,0.013821620328298034,-0.06098887269167452,-0.41100619249713544,-0.24967032702156366,PD,0.8,1.0
565,1.13,-0.4954539063,0.746056041954,-0.263796865271,0.300238792703,0.2099162533975636,-0.43505961632113666,-0.3603750899599125,-0.36337527519275525,0.062452965187841714,-0.12943620435755676,-0.42282805514775423,-0.2339390708351985,PD,0.8,1.0
570,1.14,-0.498072152593,0.74901978533,-0.260272308391,0.293471690389,0.33135012540126896,-0.5718828609122988,-0.3361959779970165,-0.3892795973568024,0.0984644526227143,-0.1699414865041895,-0.4346604306197308,-0.2193381108526129,PD,0.8,1.0
575,1.15,-0.500648296375,0.751909209162,-0.255866614517,0.286138831792,0.4026550006232399,-0.6057505882831777,-0.3268362732591992,-0.38567925183505913,0.11951468270894205,-0.17979682171427758,-0.4463509559681412,-0.20588243012078156,PD,0.8,1.0
580,1.16,-0.503184928271,0.754741683924,-0.252236950518,0.281541191149,0.4927678951140666,-0.6833706501266978,-0.3117132156101363,-0.3951313034675623,0.14609455567075602,-0.20260396928981184,-0.45780777128089234,-0.19252733417775048,PD,0.8,1.0
585,1.17,-0.505680498487,0.757524094937,-0.247457076119,0.275521445535,0.6589174932064945,-0.9176453748594464,-0.27400622145796505,-0.4505318984961004,0.19513387657060144,-0.27175435644002643,-0.4691400980285665,-0.178777542056074,PD,0.8,1.0
590,1.18,-0.508111871912,0.760218570134,-0.239849740612,0.26471007564,0.8477210114372222,-1.1907126304185427,-0.22957037455126583,-0.5177884174930609,0.25077137840767816,-0.3522345719746296,-0.480341752958944,-0.16555384551843133,PD,0.8,1.0
595,1.19,-0.510450486333,0.762777893346,-0.22960212612,0.24970998154,0.9806731983558286,-1.3419441156668626,-0.2014672024720645,-0.5503541951345561,0.2897975387344791,-0.3965562661358346,-0.4912647412065436,-0.15379792899872147,PD,0.8,1.0
600,1.2,-0.51267975986,0.765181289068,-0.218557462642,0.234437346395,1.0420046102826794,-1.3480898697673669,-0.19410345783220206,-0.5414953615494991,0.307617744376546,-0.3979793955443327,-0.501721202208748,-0.14351596600516636,PD,0.8,1.0
605,1.21,-0.514806511549,0.767455723717,-0.208850318924,0.223113927045,1.1208360385755258,-1.3993253798109695,-0.18104532554295272,-0.5463486092655252,0.33058006411001517,-0.4127178800893905,-0.5116253896529679,-0.13363072917613472,PD,0.8,1.0
610,1.22,-0.516832040275,0.769614001355,-0.198001922132,0.21036521451,1.2920211707108835,-1.6438737917942237,-0.14038227717131857,-0.6080733700075909,0.3807294342818097,-0.4844124484710628,-0.5211117114531283,-0.12366092153652808,PD,0.8,1.0
615,1.23,-0.518730503109,0.771612399288,-0.183949084317,0.192025953396,1.4930657720725051,-1.942922300204585,-0.09054570575798881,-0.6865033710591844,0.4396079550639631,-0.5720605985465133,-0.5301536608219519,-0.1144427725126711,PD,0.8,1.0
620,1.24,-0.520469959616,0.77339669435,-0.166998848901,0.168974757482,1.6268418943744938,-2.0970560943167253,-0.05992873071886806,-0.7238117344636694,0.47864039932563784,-0.6169842133171439,-0.5385691300445059,-0.1068275211465255,PD,0.8,1.0
625,1.25,-0.522033691532,0.774945943661,-0.149429987085,0.146026844191,1.6699493687862792,-2.069004777094402,-0.055161384768381394,-0.7091627432632737,0.49100561827212275,-0.6083375872189247,-0.5461670030405041,-0.10082515604434894,PD,0.8,1.0
630,1.26,-0.523433056432,0.776296252303,-0.133761365642,0.128138573349,1.7278890211790157,-2.0843272400364716,-0.04515010191893276,-0.707949733148654,0.5077543529057429,-0.612496645349589,-0.5529044548246757,-0.09545308779906492,PD,0.8,1.0
635,1.27,-0.524672720412,0.777466424388,-0.117067990378,0.108948197558,1.8900237590745066,-2.3204528594829488,-0.003781039247102047,-0.7717941386757166,0.5551265911419798,-0.6815496787305984,-0.5589076303890819,-0.0902444599451182,PD,0.8,1.0
640,1.28,-0.525725882999,0.778409521792,-0.0969988277331,0.0836915709232,2.088095624423038,-2.6249624239554774,0.04895448173357264,-0.8565597933586515,0.6130602552636262,-0.7706831597485992,-0.5641057735300535,-0.08587663361005227,PD,0.8,1.0
645,1.29,-0.526559320279,0.779067547062,-0.0739734011993,0.0534947791969,2.2109962614617107,-2.769094129041036,0.08066561772995573,-0.8958772871325413,0.6489640405211103,-0.8127750127346278,-0.5682984227911546,-0.08310227439791351,PD,0.8,1.0
650,1.3,-0.527157585251,0.779421102331,-0.0505967930437,0.0238398237397,2.22844286247376,-2.7024865299563814,0.0826516176599622,-0.8751065736985355,0.6539876061425565,-0.7931065795408019,-0.5713359884825943,-0.08199999415773362,PD,0.8,1.0
