method,repeat,joint,signal,freq_hz,amp
eid,r03,Knee,tau_est,12.156903765690377,0.12403448990937088
eid,r03,Knee,tau_est,12.573221757322177,0.15715957315425372
eid,r03,Knee,tau_est,12.989539748953975,0.18176521644934815
eid,r03,Knee,tau_est,13.405857740585773,0.16871875799349187
eid,r03,Knee,tau_est,13.822175732217573,0.1317756399773776
eid,r03,Knee,tau_est,14.238493723849373,0.055062126320157945
eid,r03,Knee,tau_est,14.654811715481172,0.04009305099849518
eid,r03,Knee,tau_est,15.07112970711297,0.05871253386389008
eid,r03,Knee,tau_est,15.48744769874477,0.05721436539658907
eid,r03,Knee,tau_est,15.90376569037657,0.05041217967468739
eid,r03,Knee,tau_est,16.320083682008367,0.02868288274981377
eid,r03,Knee,tau_est,16.736401673640167,0.017144110291320982
eid,r03,Knee,tau_est,17.152719665271967,0.0173454291102316
eid,r03,Knee,tau_est,17.569037656903767,0.05443345263716462
eid,r03,Knee,tau_est,17.985355648535567,0.10467104016578542
eid,r03,Knee,tau_est,18.401673640167363,0.1535049044527303
eid,r03,Knee,tau_est,18.817991631799163,0.1968629561983973
eid,r03,Knee,tau_est,19.234309623430963,0.22625637056159664
eid,r03,Knee,tau_est,19.65062761506276,0.177851017743636
eid,r03,Knee,tau_est,20.06694560669456,0.06681455736876213
eid,r03,Knee,tau_est,20.48326359832636,0.10252738365309241
eid,r03,Knee,tau_est,20.89958158995816,0.1639270608617783
eid,r03,Knee,tau_est,21.31589958158996,0.1782480905179076
eid,r03,Knee,tau_est,21.732217573221757,0.15745670154442593
eid,r03,Knee,tau_est,22.148535564853557,0.07713619544491507
eid,r03,Knee,tau_est,22.564853556485357,0.05715722993524448
eid,r03,Knee,tau_est,22.981171548117153,0.07063123822271576
eid,r03,Knee,tau_est,23.397489539748953,0.057910151647061835
eid,r03,Knee,tau_est,23.813807531380753,0.044276463398340696
eid,r03,Knee,tau_est,24.230125523012553,0.03712065073126064
eid,r03,Knee,tau_est,24.646443514644353,0.035063578979189595
eid,r03,Knee,tau_est,25.06276150627615,0.03898385778045776
eid,r03,Knee,tau_est,25.47907949790795,0.04157948175567938
eid,r03,Knee,tau_est,25.89539748953975,0.043607082797041175
eid,r03,Knee,tau_est,26.311715481171547,0.028794124988902943
eid,r03,Knee,tau_est,26.728033472803347,0.021044936059234486
eid,r03,Knee,tau_est,27.144351464435147,0.0317019170778718
eid,r03,Knee,tau_est,27.560669456066947,0.04099799657752038
eid,r03,Knee,tau_est,27.976987447698747,0.04917912928486384
eid,r03,Knee,tau_est,28.393305439330543,0.04380242151928239
eid,r03,Knee,tau_est,28.809623430962343,0.036652811036499026
eid,r03,Knee,tau_est,29.225941422594143,0.040667305255943066
eid,r03,Knee,tau_est,29.64225941422594,0.040721215135950485
eid,r03,Knee,tau_est,30.05857740585774,0.03393423535245177
eid,r03,Knee,tau_est,30.47489539748954,0.03110981149063115
eid,r03,Knee,tau_est,30.89121338912134,0.030523975495229148
eid,r03,Knee,tau_est,31.30753138075314,0.03278618393627766
eid,r03,Knee,tau_est,31.723849372384937,0.034102617614715586
eid,r03,Knee,tau_est,32.14016736401673,0.029984030443638753
eid,r03,Knee,tau_est,32.55648535564853,0.03764130065390658
eid,r03,Knee,tau_est,32.97280334728033,0.05934673743216952
eid,r03,Knee,tau_est,33.38912133891213,0.0637475982659057
eid,r03,Knee,tau_est,33.80543933054393,0.06167394462555625
eid,r03,Knee,tau_est,34.22175732217573,0.02968256875804985
eid,r03,Knee,tau_est,34.63807531380753,0.016455767710313086
eid,r03,Knee,tau_est,35.05439330543933,0.05319811695163364
eid,r03,Knee,tau_est,35.470711297071134,0.06496437379937485
eid,r03,Knee,tau_est,35.88702928870293,0.05590736793688793
eid,r03,Knee,tau_est,36.30334728033473,0.047573804155801355
eid,r03,Knee,tau_est,36.71966527196653,0.039903796714600294
eid,r03,Knee,tau_est,37.13598326359833,0.03731174154706172
eid,r03,Knee,tau_est,37.55230125523013,0.03148090283495572
eid,r03,Knee,tau_est,37.96861924686193,0.01995025645354215
eid,r03,Knee,tau_est,38.38493723849373,0.02375554516496184
eid,r03,Knee,tau_est,38.80125523012552,0.036388518157978375
eid,r03,Knee,tau_est,39.21757322175732,0.047118646410674286
eid,r03,Knee,tau_est,39.63389121338912,0.052861953591835376
eid,r03,Knee,tau_est,40.05020920502092,0.036677908695270975
eid,r03,Knee,tau_est,40.46652719665272,0.03688567429496124
eid,r03,Knee,tau_est,40.88284518828452,0.05699316272471951
eid,r03,Knee,tau_est,41.29916317991632,0.040893873782972545
eid,r03,Knee,tau_est,41.71548117154812,0.010992255782188445
eid,r03,Knee,tau_est,42.13179916317992,0.011416592884023705
eid,r03,Knee,tau_est,42.54811715481171,0.01174694502529526
eid,r03,Knee,tau_est,42.96443514644351,0.011517980518815975
eid,r03,Knee,tau_est,43.38075313807531,0.009033990315082277
eid,r03,Knee,tau_est,43.79707112970711,0.004636799138532433
eid,r03,Knee,tau_est,44.21338912133891,0.01801464320465083
eid,r03,Knee,tau_est,44.62970711297071,0.035155413806488865
eid,r03,Knee,tau_est,45.04602510460251,0.04891835789164656
eid,r03,Knee,tau_est,45.46234309623431,0.05777386776668096
eid,r03,Knee,tau_est,45.87866108786611,0.05782903078791739
eid,r03,Knee,tau_est,46.29497907949791,0.05131528368129492
eid,r03,Knee,tau_est,46.71129707112971,0.04094917737460135
eid,r03,Knee,tau_est,47.12761506276151,0.025195930178813705
eid,r03,Knee,tau_est,47.54393305439331,0.012995769312591618
eid,r03,Knee,tau_est,47.96025104602511,0.0202837673603787
eid,r03,Knee,tau_est,48.37656903765691,0.027558675477763018
eid,r03,Knee,tau_est,48.79288702928871,0.0348174116117717
eid,r03,Knee,tau_est,49.2092050209205,0.04684627194300077
eid,r03,Knee,tau_est,49.6255230125523,0.06073321763888585
eid,r03,Knee,tau_est,50.0418410041841,0.056346080518589116
eid,r03,Knee,tau_est,50.4581589958159,0.05525354778841327
eid,r03,Knee,tau_est,50.8744769874477,0.0637400435020024
eid,r03,Knee,tau_est,51.2907949790795,0.0706848319342669
eid,r03,Knee,tau_est,51.7071129707113,0.07629859912875808
eid,r03,Knee,tau_est,52.12343096234309,0.054407094043161824
eid,r03,Knee,tau_est,52.53974895397489,0.027639141963577484
eid,r03,Knee,tau_est,52.95606694560669,0.01913725176280899
eid,r03,Knee,tau_est,53.37238493723849,0.015784310165631768
eid,r03,Knee,tau_est,53.78870292887029,0.021841046058430943
eid,r03,Knee,tau_est,54.20502092050209,0.026971025506283084
eid,r03,Knee,tau_est,54.62133891213389,0.03154732750961173
eid,r03,Knee,tau_est,55.03765690376569,0.026019829096843784
eid,r03,Knee,tau_est,55.453974895397494,0.018805890821340866
eid,r03,Knee,tau_est,55.87029288702929,0.008953334728378975
eid,r03,Knee,tau_est,56.28661087866109,0.00600116936875549
eid,r03,Knee,tau_est,56.70292887029289,0.011725003820125394
eid,r03,Knee,tau_est,57.11924686192469,0.024773606938900558
eid,r03,Knee,tau_est,57.53556485355649,0.0407370540020653
eid,r03,Knee,tau_est,57.95188284518829,0.04666250265215179
eid,r03,Knee,tau_est,58.36820083682009,0.04936797410325535
eid,r03,Knee,tau_est,58.78451882845188,0.043265705372355426
eid,r03,Knee,tau_est,59.20083682008368,0.029948787615091607
eid,r03,Knee,tau_est,59.61715481171548,0.010293719189041727
eid,r03,Knee,tau_est,60.03347280334728,0.008396164898661197
eid,r03,Knee,tau_est,60.44979079497908,0.01132837664738452
eid,r03,Knee,tau_est,60.86610878661088,0.020484011579683162
eid,r03,Knee,tau_est,61.28242677824268,0.03067114681017806
eid,r03,Knee,tau_est,61.69874476987448,0.04277952418039863
eid,r03,Knee,tau_est,62.11506276150628,0.061486307777425246
eid,r03,Knee,tau_est,62.53138075313807,0.08420869212999157
eid,r03,Knee,tau_est,62.94769874476987,0.08270926502509049
eid,r03,Knee,tau_est,63.36401673640167,0.0738271013900958
eid,r03,Knee,tau_est,63.78033472803347,0.04233673331072465
eid,r03,Knee,tau_est,64.19665271966528,0.02370160930889622
eid,r03,Knee,tau_est,64.61297071129707,0.02151631290102724
eid,r03,Knee,tau_est,65.02928870292887,0.015602962202455386
eid,r03,Knee,tau_est,65.44560669456067,0.008174291629089421
eid,r03,Knee,tau_est,65.86192468619247,0.03328454571877016
eid,r03,Knee,tau_est,66.27824267782427,0.05553646564344512
eid,r03,Knee,tau_est,66.69456066945607,0.06786160030489768
eid,r03,Knee,tau_est,67.11087866108787,0.06907006406986414
eid,r03,Knee,tau_est,67.52719665271967,0.0603410110233176
eid,r03,Knee,tau_est,67.94351464435147,0.04674462194493178
eid,r03,Knee,tau_est,68.35983263598327,0.03166803282604396
eid,r03,Knee,tau_est,68.77615062761507,0.01319803633049068
eid,r03,Knee,tau_est,69.19246861924687,0.0025413659161709467
eid,r03,Knee,tau_est,69.60878661087867,0.0067185096169465035
eid,r03,Knee,tau_est,70.02510460251047,0.014734393363388472
eid,r03,Knee,tau_est,70.44142259414227,0.025129770820951754
eid,r03,Knee,tau_est,70.85774058577405,0.027091116456688845
eid,r03,Knee,tau_est,71.27405857740585,0.027364690952183312
eid,r03,Knee,tau_est,71.69037656903765,0.024318190133583033
eid,r03,Knee,tau_est,72.10669456066945,0.020220154467881224
eid,r03,Knee,tau_est,72.52301255230125,0.014752636679603817
eid,r03,Knee,tau_est,72.93933054393305,0.0169388301989065
eid,r03,Knee,tau_est,73.35564853556485,0.02230199531860036
eid,r03,Knee,tau_est,73.77196652719665,0.015852284905155806
eid,r03,Knee,tau_est,74.18828451882845,0.014028725549519849
eid,r03,Knee,tau_est,74.60460251046025,0.0267399518385184
eid,r03,Knee,tau_est,75.02092050209205,0.034414794370656594
eid,r03,Knee,tau_est,75.43723849372385,0.03750853065473324
eid,r03,Knee,tau_est,75.85355648535565,0.043126854192578126
eid,r03,Knee,tau_est,76.26987447698745,0.047419762326095474
eid,r03,Knee,tau_est,76.68619246861925,0.024821614459007754
eid,r03,Knee,tau_est,77.10251046025104,0.01115607165570168
eid,r03,Knee,tau_est,77.51882845188284,0.014778684744584228
eid,r03,Knee,tau_est,77.93514644351464,0.011883742230067634
eid,r03,Knee,tau_est,78.35146443514644,0.004874170719539718
eid,r03,Knee,tau_est,78.76778242677824,0.019876737239161626
eid,r03,Knee,tau_est,79.18410041841004,0.036471704045563734
eid,r03,Knee,tau_est,79.60041841004184,0.046343263664312885
eid,r03,Knee,tau_est,80.01673640167364,0.061454836882537
eid,r03,Knee,tau_est,80.43305439330544,0.08351240615245334
eid,r03,Knee,tau_est,80.84937238493724,0.09842418181511237
eid,r03,Knee,tau_est,81.26569037656904,0.1103074237118421
eid,r03,Knee,tau_est,81.68200836820084,0.0769892077905462
eid,r03,Knee,tau_est,82.09832635983264,0.05135619434161679
eid,r03,Knee,tau_est,82.51464435146444,0.052733153251382496
eid,r03,Knee,tau_est,82.93096234309624,0.054090100698048586
eid,r03,Knee,tau_est,83.34728033472804,0.05542852679600265
eid,r03,Knee,tau_est,83.76359832635984,0.04458006874876283
eid,r03,Knee,tau_est,84.17991631799163,0.03168265514119562
eid,r03,Knee,tau_est,84.59623430962343,0.035721437824659176
eid,r03,Knee,tau_est,85.01255230125523,0.03586651636466445
eid,r03,Knee,tau_est,85.42887029288703,0.028328456420278605
eid,r03,Knee,tau_est,85.84518828451883,0.037548307890931
eid,r03,Knee,tau_est,86.26150627615063,0.05754231265949734
eid,r03,Knee,tau_est,86.67782426778243,0.06796307785124607
eid,r03,Knee,tau_est,87.09414225941423,0.07356970389576192
eid,r03,Knee,tau_est,87.51046025104603,0.059734211805527154
eid,r03,Knee,tau_est,87.92677824267783,0.03961067107626942
eid,r03,Knee,tau_est,88.34309623430963,0.011003017455315026
eid,r03,Knee,tau_est,88.75941422594143,0.00400992576721117
eid,r03,Knee,tau_est,89.17573221757323,0.006368598550367432
eid,r03,Knee,tau_est,89.59205020920503,0.012688543577237239
eid,r03,Knee,tau_est,90.00836820083683,0.017967242589010203
eid,r03,Knee,tau_est,90.42468619246861,0.019618435744040128
eid,r03,Knee,tau_est,90.84100418410041,0.0222475913862025
eid,r03,Knee,tau_est,91.25732217573221,0.02579773321576489
eid,r03,Knee,tau_est,91.67364016736401,0.031461030385907855
eid,r03,Knee,tau_est,92.08995815899581,0.03828245867160282
eid,r03,Knee,tau_est,92.50627615062761,0.05436011442522816
eid,r03,Knee,tau_est,92.92259414225941,0.06347980097496206
eid,r03,Knee,tau_est,93.33891213389121,0.05859984401365303
eid,r03,Knee,tau_est,93.75523012552301,0.042650483698189114
eid,r03,Knee,tau_est,94.17154811715481,0.019453868269294267
eid,r03,Knee,tau_est,94.58786610878661,0.03416911792830199
eid,r03,Knee,tau_est,95.00418410041841,0.05030814805817696
eid,r03,Knee,tau_est,95.42050209205021,0.044117437369654317
eid,r03,Knee,tau_est,95.83682008368201,0.03744074270109751
eid,r03,Knee,tau_est,96.25313807531381,0.030096594222504196
eid,r03,Knee,tau_est,96.66945606694561,0.03737996105266489
eid,r03,Knee,tau_est,97.08577405857741,0.05112299529239385
eid,r03,Knee,tau_est,97.5020920502092,0.07419147180738309
eid,r03,Knee,tau_est,97.918410041841,0.09229461243944452
eid,r03,Knee,tau_est,98.3347280334728,0.09348079965625947
eid,r03,Knee,tau_est,98.7510460251046,0.07627633204304617
eid,r03,Knee,tau_est,99.1673640167364,0.041449614946746566
eid,r03,Knee,tau_est,99.5836820083682,0.04272454914581489
eid,r03,Knee,tau_est,100.0,0.052243006656592324
eid,r03,Knee,delta_tau_est,0.5,0.02601433035409547
eid,r03,Knee,delta_tau_est,0.9163179916317992,0.028021582944297747
eid,r03,Knee,delta_tau_est,1.3326359832635983,0.024034434619004518
eid,r03,Knee,delta_tau_est,1.7489539748953975,0.021777611171432083
eid,r03,Knee,delta_tau_est,2.1652719665271967,0.020108297077870006
eid,r03,Knee,delta_tau_est,2.581589958158996,0.016680621519716478
eid,r03,Knee,delta_tau_est,2.997907949790795,0.017649916048655557
eid,r03,Knee,delta_tau_est,3.414225941422594,0.029913367494298487
eid,r03,Knee,delta_tau_est,3.8305439330543933,0.03740765203715244
eid,r03,Knee,delta_tau_est,4.2468619246861925,0.04100026836789294
eid,r03,Knee,delta_tau_est,4.663179916317992,0.0682379195578991
eid,r03,Knee,delta_tau_est,5.079497907949791,0.09706710079509295
eid,r03,Knee,delta_tau_est,5.49581589958159,0.0892820372922641
eid,r03,Knee,delta_tau_est,5.912133891213389,0.07640098463302318
eid,r03,Knee,delta_tau_est,6.328451882845188,0.05443815593073367
eid,r03,Knee,delta_tau_est,6.7447698744769875,0.033231712839899265
eid,r03,Knee,delta_tau_est,7.161087866108787,0.012470948095155018
eid,r03,Knee,delta_tau_est,7.577405857740586,0.008934526049133968
eid,r03,Knee,delta_tau_est,7.993723849372385,0.008125295967756702
eid,r03,Knee,delta_tau_est,8.410041841004183,0.011219641211588596
eid,r03,Knee,delta_tau_est,8.826359832635983,0.011980432035549325
eid,r03,Knee,delta_tau_est,9.242677824267783,0.00975492736095025
eid,r03,Knee,delta_tau_est,9.658995815899582,0.00891615329363842
eid,r03,Knee,delta_tau_est,10.07531380753138,0.008648051926266666
eid,r03,Knee,delta_tau_est,10.49163179916318,0.007958163871853777
eid,r03,Knee,delta_tau_est,10.90794979079498,0.007338041119303597
eid,r03,Knee,delta_tau_est,11.324267782426778,0.006957810616801987
eid,r03,Knee,delta_tau_est,11.740585774058577,0.011184119606298507
eid,r03,Knee,delta_tau_est,12.156903765690377,0.01969913119047243
eid,r03,Knee,delta_tau_est,12.573221757322177,0.02577615803119498
eid,r03,Knee,delta_tau_est,12.989539748953975,0.030740832584374118
eid,r03,Knee,delta_tau_est,13.405857740585773,0.028241320267077517
eid,r03,Knee,delta_tau_est,13.822175732217573,0.022528833922497774
eid,r03,Knee,delta_tau_est,14.238493723849373,0.010212026315071943
eid,r03,Knee,delta_tau_est,14.654811715481172,0.007426680419319239
eid,r03,Knee,delta_tau_est,15.07112970711297,0.011073312737136413
eid,r03,Knee,delta_tau_est,15.48744769874477,0.011216813406725208
eid,r03,Knee,delta_tau_est,15.90376569037657,0.010268894860417889
eid,r03,Knee,delta_tau_est,16.320083682008367,0.005825169911495862
eid,r03,Knee,delta_tau_est,16.736401673640167,0.0035677755436717418
eid,r03,Knee,delta_tau_est,17.152719665271967,0.004502582946425051
eid,r03,Knee,delta_tau_est,17.569037656903767,0.012664433190882222
eid,r03,Knee,delta_tau_est,17.985355648535567,0.02428545601470754
eid,r03,Knee,delta_tau_est,18.401673640167363,0.0369408641908887
eid,r03,Knee,delta_tau_est,18.817991631799163,0.0482961981729242
eid,r03,Knee,delta_tau_est,19.234309623430963,0.05471603438874993
eid,r03,Knee,delta_tau_est,19.65062761506276,0.04403871010712724
eid,r03,Knee,delta_tau_est,20.06694560669456,0.015257994428954619
eid,r03,Knee,delta_tau_est,20.48326359832636,0.02437543480883763
eid,r03,Knee,delta_tau_est,20.89958158995816,0.04528724635137458
eid,r03,Knee,delta_tau_est,21.31589958158996,0.04811211282676009
eid,r03,Knee,delta_tau_est,21.732217573221757,0.04339039944407545
eid,r03,Knee,delta_tau_est,22.148535564853557,0.020643912997992994
eid,r03,Knee,delta_tau_est,22.564853556485357,0.01433497603446267
eid,r03,Knee,delta_tau_est,22.981171548117153,0.020685498780370692
eid,r03,Knee,delta_tau_est,23.397489539748953,0.017320962899817847
eid,r03,Knee,delta_tau_est,23.813807531380753,0.012461426084110324
eid,r03,Knee,delta_tau_est,24.230125523012553,0.011273202328194542
eid,r03,Knee,delta_tau_est,24.646443514644353,0.011092246808079183
eid,r03,Knee,delta_tau_est,25.06276150627615,0.012594853078139278
eid,r03,Knee,delta_tau_est,25.47907949790795,0.013471185994230328
eid,r03,Knee,delta_tau_est,25.89539748953975,0.014001525605279832
eid,r03,Knee,delta_tau_est,26.311715481171547,0.009646785142778764
eid,r03,Knee,delta_tau_est,26.728033472803347,0.0065424865299297955
eid,r03,Knee,delta_tau_est,27.144351464435147,0.011036482846124055
eid,r03,Knee,delta_tau_est,27.560669456066947,0.0146219420897274
eid,r03,Knee,delta_tau_est,27.976987447698747,0.017112764548749427
eid,r03,Knee,delta_tau_est,28.393305439330543,0.015972770220548688
eid,r03,Knee,delta_tau_est,28.809623430962343,0.013444163789705617
eid,r03,Knee,delta_tau_est,29.225941422594143,0.014876543463272374
eid,r03,Knee,delta_tau_est,29.64225941422594,0.01535453932047655
eid,r03,Knee,delta_tau_est,30.05857740585774,0.013081030800220961
eid,r03,Knee,delta_tau_est,30.47489539748954,0.01208399734474809
eid,r03,Knee,delta_tau_est,30.89121338912134,0.012206437607636098
eid,r03,Knee,delta_tau_est,31.30753138075314,0.012798449010760351
eid,r03,Knee,delta_tau_est,31.723849372384937,0.013427508098403719
eid,r03,Knee,delta_tau_est,32.14016736401673,0.013050806373358452
eid,r03,Knee,delta_tau_est,32.55648535564853,0.015804538410037025
eid,r03,Knee,delta_tau_est,32.97280334728033,0.024576463262666062
eid,r03,Knee,delta_tau_est,33.38912133891213,0.027090795580007574
eid,r03,Knee,delta_tau_est,33.80543933054393,0.02563754603969728
eid,r03,Knee,delta_tau_est,34.22175732217573,0.01459405517069711
eid,r03,Knee,delta_tau_est,34.63807531380753,0.006588773722882074
eid,r03,Knee,delta_tau_est,35.05439330543933,0.02278407619232262
eid,r03,Knee,delta_tau_est,35.470711297071134,0.02998334056518595
eid,r03,Knee,delta_tau_est,35.88702928870293,0.024830178393508345
eid,r03,Knee,delta_tau_est,36.30334728033473,0.021614669968451523
eid,r03,Knee,delta_tau_est,36.71966527196653,0.019264849879491015
eid,r03,Knee,delta_tau_est,37.13598326359833,0.017158192811876534
eid,r03,Knee,delta_tau_est,37.55230125523013,0.014607287045596797
eid,r03,Knee,delta_tau_est,37.96861924686193,0.010542933715629473
eid,r03,Knee,delta_tau_est,38.38493723849373,0.011888156778436236
eid,r03,Knee,delta_tau_est,38.80125523012552,0.018629869336678664
eid,r03,Knee,delta_tau_est,39.21757322175732,0.022958787598992426
eid,r03,Knee,delta_tau_est,39.63389121338912,0.026219557388716005
eid,r03,Knee,delta_tau_est,40.05020920502092,0.021147973707691017
eid,r03,Knee,delta_tau_est,40.46652719665272,0.02000910986603762
eid,r03,Knee,delta_tau_est,40.88284518828452,0.02762302829007887
eid,r03,Knee,delta_tau_est,41.29916317991632,0.02198595936136986
eid,r03,Knee,delta_tau_est,41.71548117154812,0.006746281675942586
eid,r03,Knee,delta_tau_est,42.13179916317992,0.00512143284852646
eid,r03,Knee,delta_tau_est,42.54811715481171,0.0058468540837882926
eid,r03,Knee,delta_tau_est,42.96443514644351,0.006134107945851285
eid,r03,Knee,delta_tau_est,43.38075313807531,0.005709557252599371
eid,r03,Knee,delta_tau_est,43.79707112970711,0.004168070096720034
eid,r03,Knee,delta_tau_est,44.21338912133891,0.01006289890109644
eid,r03,Knee,delta_tau_est,44.62970711297071,0.0198050414902917
eid,r03,Knee,delta_tau_est,45.04602510460251,0.02787429448041637
eid,r03,Knee,delta_tau_est,45.46234309623431,0.034011771470129515
eid,r03,Knee,delta_tau_est,45.87866108786611,0.03287321049434358
eid,r03,Knee,delta_tau_est,46.29497907949791,0.02962884108188931
eid,r03,Knee,delta_tau_est,46.71129707112971,0.023994984453779962
